character_id,role_type,trait_key,source_file
CAR_acgs,advisor,air_chief_ground_support_2,CAR.txt
CHA_acas,advisor,air_close_air_support_2,CHA.txt
CHA_communist_guy,advisor,communist_revolutionary,CHA.txt
CHA_ncs,advisor,navy_capital_ship_2,CHA.txt
CHA_awt,advisor,air_warfare_theorist,CHA.txt
CHA_pot,advisor,prince_of_terror,CHA.txt
CHA_fascist_guy,advisor,fascist_demagogue,CHA.txt
CHA_ai2,advisor,army_infantry_2,CHA.txt
CHA_nt,advisor,naval_theorist,CHA.txt
CHA_aco2,advisor,army_chief_organizational_2,CHA.txt
CHA_ar,advisor,army_regrouping_2,CHA.txt
CHA_acr,advisor,air_chief_reform_2,CHA.txt
CHA_mt,advisor,military_theorist,CHA.txt
CHA_stc,advisor,smooth_talking_charmer,CHA.txt
CHA_aa2,advisor,army_armored_2,CHA.txt
CHA_acgs,advisor,air_chief_ground_support_2,CHA.txt
CHA_ncm,advisor,navy_chief_maneuver_2,CHA.txt
CHA_nccr,advisor,navy_chief_commerce_raiding_2,CHA.txt
CHA_coi,advisor,captain_of_industry,CHA.txt
CHA_democratic_guy,advisor,democratic_reformer,CHA.txt
CHA_acd2,advisor,army_chief_defensive_2,CHA.txt
CHI_chiang_kaishek,country_leader,CHI_generallissimo_sea,CHI.txt
CHI_chiang_kaishek,country_leader,blue_shirt_connections_0,CHI.txt
CHI_chiang_kaishek,country_leader,generallissimo,CHI.txt
CHI_wang_jingwei,country_leader,popular_figurehead3,CHI.txt
CHI_dai_li,advisor,spymaster,CHI.txt
CHI_dai_li,advisor,spymaster_no_lar,CHI.txt
CHI_dai_li,advisor,head_of_intelligence,CHI.txt
CHI_dai_li,advisor,prince_of_terror,CHI.txt
CHI_dai_li,country_leader,spymaster,CHI.txt
CHI_dai_li,country_leader,spymaster_no_lar,CHI.txt
CHI_carsun_chang,country_leader,resolute_social_democrat,CHI.txt
CHI_soong_mei_ling,advisor,first_lady,CHI.txt
CHI_soong_mei_ling,country_leader,first_lady,CHI.txt
CHI_hsueh_yueh,field_marshal,brilliant_strategist,CHI.txt
CHI_hsueh_yueh,field_marshal,trait_reckless,CHI.txt
CHI_hsueh_yueh,field_marshal,war_hero,CHI.txt
CHI_hsueh_yueh,field_marshal,offensive_doctrine,CHI.txt
CHI_wang_yaowu,corps_commander,trait_cautious,CHI.txt
CHI_wang_yaowu,corps_commander,infantry_officer,CHI.txt
CHI_tu_yuming,corps_commander,trait_cautious,CHI.txt
CHI_tu_yuming,corps_commander,armor_officer,CHI.txt
CHI_tai_anlan,corps_commander,career_officer,CHI.txt
CHI_tai_anlan,corps_commander,trait_reckless,CHI.txt
CHI_tai_anlan,corps_commander,armor_officer,CHI.txt
CHI_sun_li_jen,advisor,army_concealment_2,CHI.txt
CHI_sun_li_jen,corps_commander,brilliant_strategist,CHI.txt
CHI_hu_zongnan,corps_commander,politically_connected,CHI.txt
CHI_wei_lihuang,corps_commander,infantry_officer,CHI.txt
CHI_gu_zhutong,corps_commander,career_officer,CHI.txt
CHI_zhang_xueliang,country_leader,headstrong,CHI.txt
CHI_zhang_xueliang,country_leader,XIC_young_marshall,CHI.txt
CHI_chen_cheng,advisor,army_regrouping_2,CHI.txt
CHI_chen_mingshu,country_leader,anti_soviet_socialist,CHI.txt
CHI_wan_fulin,corps_commander,infantry_officer,CHI.txt
CHI_wan_fulin,corps_commander,winter_specialist,CHI.txt
CHI_zhu_shaoliang,corps_commander,hill_fighter,CHI.txt
CHI_jiang_dingwen,corps_commander,trait_mountaineer,CHI.txt
CHI_jiang_dingwen_admiral,navy_leader,spotter,CHI.txt
CHI_chen_shaokuan,advisor,navy_chief_decisive_battle_2,CHI.txt
CHI_chen_shaokuan,navy_leader,aviation_enthusiast,CHI.txt
CHI_chen_shaokuan,navy_leader,CHI_dubious_loyalty,CHI.txt
CHI_chan_chak,advisor,navy_chief_commerce_raiding_1,CHI.txt
CHI_chan_chak,navy_leader,blockade_runner,CHI.txt
CHI_chan_chak,navy_leader,bold,CHI.txt
CHI_bo_yibo,advisor,military_theorist,CHI.txt
CHI_fang_zeyi,advisor,air_warfare_theorist,CHI.txt
CHI_shen_honglie,advisor,naval_theorist,CHI.txt
CHI_chen_qingyun,advisor,air_warfare_theorist,CHI.txt
CHI_huang_shen,advisor,naval_theorist,CHI.txt
CHI_jiang_baili,advisor,CHI_national_defence_theorist,CHI.txt
CHI_zhu_de,advisor,army_chief_offensive_2,CHI.txt
CHI_chen_jitang,advisor,army_chief_organizational_2,CHI.txt
CHI_li_zongren,advisor,army_chief_defensive_3,CHI.txt
CHI_he_yingqin,advisor,army_chief_maneuver_1,CHI.txt
CHI_he_yingqin,corps_commander,organizer,CHI.txt
CHI_teng_chie,advisor,army_chief_organizational_2,CHI.txt
CHI_huang_qixiang,advisor,army_chief_defensive_2,CHI.txt
CHI_bai_chongxi,advisor,navy_chief_reform_2,CHI.txt
CHI_wang_shuming,advisor,air_chief_ground_support_2,CHI.txt
CHI_zhou_zhirou,advisor,air_chief_old_guard,CHI.txt
CHI_gao_zhihang,advisor,air_air_superiority_3,CHI.txt
CHI_hsu_huang_sheng,advisor,air_close_air_support_2,CHI.txt
CHI_gui_yongqing,advisor,navy_screen_1,CHI.txt
CHI_xiao_yisu,advisor,army_infantry_2,CHI.txt
CHI_yu_hanmou,advisor,army_logistics_2,CHI.txt
CHI_zhang_zhizhong,advisor,army_entrenchment_1,CHI.txt
CHI_chiang_ching_kuo,advisor,silent_workhorse,CHI.txt
CHI_mao_renfeng,advisor,CHI_spymaster,CHI.txt
CHI_dai_jitao,advisor,CHI_president_of_examination_yuan,CHI.txt
CHI_h_h_kung,advisor,captain_of_industry,CHI.txt
CHI_chen_yi,advisor,compassionate_gentleman,CHI.txt
CHI_random_prince_of_terror,advisor,prince_of_terror,CHI.txt
CHI_lin_sen,advisor,CHI_chairman_of_the_republic_trait,CHI.txt
CHI_lin_sen,advisor,popular_figurehead,CHI.txt
CHI_chen_guofu,advisor,CHI_cc_clique_leader_trait,CHI.txt
CHI_chen_guofu,advisor,backroom_backstabber,CHI.txt
CHI_chen_lifu,advisor,CHI_minister_of_education,CHI.txt
CHI_du_yuesheng,advisor,CHI_shanghai_financier,CHI.txt
CHI_huang_jinrong,advisor,CHI_former_police_officer,CHI.txt
CHI_chu_minying,advisor,education_reformer,CHI.txt
CHI_mei_siping,advisor,captain_of_industry,CHI.txt
CHI_zhou_fohai,advisor,JAP_minister_of_finance,CHI.txt
CHI_hu_hanmin,advisor,harsh_propagandist,CHI.txt
CHI_zou_lu,advisor,MEN_nationalist_education_enthusiast,CHI.txt
CHI_ju_zheng,advisor,CHI_judicial_yuan_president,CHI.txt
CHI_y_c_james_yen,advisor,education_reformer,CHI.txt
CHI_liang_shuming,advisor,constitutional_philosopher,CHI.txt
CHI_li_huang,advisor,CHI_the_third_force_trait,CHI.txt
CHI_zhang_qun,advisor,CHI_vice_premier_trait,CHI.txt
CHI_symeon_du,advisor,CHI_chinese_orthodox_chruch_bishop_trait,CHI.txt
CHI_sun_fo,advisor,CHI_kuomintang_liberal,CHI.txt
CHI_zhu_jiahua,advisor,CHI_minister_of_transport_trait,CHI.txt
CHI_zou_taofen,advisor,liberal_journalist,CHI.txt
CHI_tao_xingzhi,advisor,ICE_revolutionary_educator,CHI.txt
CHI_shen_junru,advisor,AUS_meticulous_lawyer,CHI.txt
CHI_shi_liang,advisor,AUS_communist_lawyer,CHI.txt
CHI_chang_kia_ngau,advisor,finance_graduate,CHI.txt
CHI_chen_bijun,advisor,first_lady,CHI.txt
CHI_chen_gongbo,advisor,economist,CHI.txt
CHI_gao_zongwu,advisor,modernizer_and_diplomat,CHI.txt
CHI_wang_chonghui,advisor,skillful_diplomat,CHI.txt
CHI_alexander_von_falkenhausen,advisor,army_chief_offensive_2,CHI.txt
CHI_alexander_von_falkenhausen,corps_commander,infantry_leader,CHI.txt
CHI_alexander_von_falkenhausen,corps_commander,organizer,CHI.txt
CHI_alexander_von_falkenhausen,corps_commander,infantry_officer,CHI.txt
CHI_claire_lee_chennault,advisor,air_chief_reform_2,CHI.txt
CHI_claire_lee_chennault,advisor,air_warfare_theorist,CHI.txt
CHI_claire_lee_chennault,advisor,air_chief_ground_support_2,CHI.txt
CHI_zhang_guotao_kmt,advisor,PRC_zhang_guotao_in_kmt,CHI.txt
CHI_t_v_soong,advisor,financial_expert,CHI.txt
CHI_kwong_jiang,advisor,democratic_reformer,CHI.txt
CHI_zhang_guotao,country_leader,cornered_fox,CHI.txt
CHI_weng_wenhao,advisor,CHI_geologist_trait,CHI.txt
CHL_arturo_alessandri,country_leader,JUNO_the_lion_of_tarapaca,CHL.txt
CHL_carlos_contreras_labarca,advisor,leftist_intellectual,CHL.txt
CHL_pedro_aguirre_cerda,advisor,JUNO_father_of_industrialization,CHL.txt
CHL_domingo_blanco,country_leader,captain_of_industry,CHL.txt
CHL_julio_allard_pinto,advisor,navy_naval_air_defense_1,CHL.txt
CHL_julio_allard_pinto,advisor,army_chief_maneuver_2,CHL.txt
CHL_julio_allard_pinto,navy_leader,fly_swatter,CHL.txt
CHL_julio_allard_pinto,navy_leader,cruiser_captain,CHL.txt
CHL_gustavo_silva,advisor,navy_naval_air_defense_2,CHL.txt
CHL_jose_luis_sanchez_besa,advisor,dive_bomber,CHL.txt
CHL_jose_luis_sanchez_besa,advisor,air_strategic_bombing_2,CHL.txt
CHL_marmaduke_grove,advisor,air_chief_old_guard,CHL.txt
CHL_marmaduke_grove,corps_commander,old_guard,CHL.txt
CHL_marmaduke_grove,corps_commander,organizer,CHL.txt
CHL_e_novoa_fuentes,advisor,army_regrouping_3,CHL.txt
CHL_e_novoa_fuentes,advisor,army_chief_defensive_2,CHL.txt
CHL_e_novoa_fuentes,field_marshal,skilled_staffer,CHL.txt
CHL_e_novoa_fuentes,field_marshal,organizer,CHL.txt
CHL_e_novoa_fuentes,field_marshal,expert_delegator,CHL.txt
CHL_dario_mujica_gamboa,advisor,air_chief_ground_support_2,CHL.txt
CHL_c_j_de_la_motte,advisor,navy_chief_maneuver_2,CHL.txt
CHL_carlos_fuentes_rabe,advisor,army_cavalry_1,CHL.txt
CHL_carlos_fuentes_rabe,advisor,military_theorist,CHL.txt
CHL_carlos_fuentes_rabe,corps_commander,cavalry_leader,CHL.txt
CHL_carlos_fuentes_rabe,corps_commander,trait_mountaineer,CHL.txt
CHL_arturo_espinoza_mujica,advisor,army_entrenchment_2,CHL.txt
CHL_arturo_espinoza_mujica,advisor,army_artillery_2,CHL.txt
CHL_arturo_espinoza_mujica,corps_commander,infantry_leader,CHL.txt
CHL_carlos_puga_monsalve,advisor,air_naval_strike_2,CHL.txt
CHL_francisco_o_ryan_orrego,advisor,navy_chief_decisive_battle_2,CHL.txt
CHL_ernesto_m_orlando,advisor,army_infantry_2,CHL.txt
CHL_dario_cellejas_rojas,advisor,naval_theorist,CHL.txt
CHL_ariosto_herrera,advisor,military_theorist,CHL.txt
CHL_ariosto_herrera,advisor,air_warfare_theorist,CHL.txt
CHL_ariosto_herrera,corps_commander,media_personality,CHL.txt
CHL_ariosto_herrera,corps_commander,infantry_leader,CHL.txt
CHL_luis_alamos_barros,advisor,JUNO_minister_trade_development,CHL.txt
CHL_luis_alamos_barros,advisor,ideological_crusader,CHL.txt
CHL_miguel_cruchaga_tacomal,advisor,JUNO_president_of_the_senate,CHL.txt
CHL_miguel_cruchaga_tacomal,advisor,war_industrialist,CHL.txt
CHL_gustavo_ross_santa_maria,advisor,JUNO_minister_of_finance,CHL.txt
CHL_gustavo_ross_santa_maria,advisor,armaments_organizer,CHL.txt
CHL_elias_lafertte_gavino,advisor,JUNO_the_miners_representative,CHL.txt
CHL_elias_lafertte_gavino,country_leader,JUNO_the_workers_president,CHL.txt
CHL_carlos_ibanez,advisor,JUNO_ibanismo,CHL.txt
CHL_carlos_ibanez,country_leader,JUNO_the_general_president,CHL.txt
CHL_carlos_ibanez,corps_commander,infantry_leader,CHL.txt
CHL_carlos_ibanez,corps_commander,trait_mountaineer,CHL.txt
CHL_carlos_keller_reuff,advisor,JUNO_pan_hispanic_theorist,CHL.txt
CHL_carlos_keller_reuff,corps_commander,organizer,CHL.txt
CHL_carlos_keller_reuff,corps_commander,infantry_leader,CHL.txt
CHL_juan_gomez_millas,advisor,harsh_propagandist,CHL.txt
CHL_manuel_hidalgo_plaza,advisor,JUNO_minister_of_public_works,CHL.txt
CHL_gabriel_gonzales_videla,advisor,anti_communist_crusader,CHL.txt
CHL_eduardo_cruz_coke,advisor,JUNO_minister_of_public_health,CHL.txt
CHL_manuel_manquilef,advisor,JUNO_defender_of_araucanian_soverighnty,CHL.txt
CHL_manuel_manquilef,corps_commander,infantry_leader,CHL.txt
CHL_venancio_huenchual,advisor,army_chief_offensive_2,CHL.txt
CHL_venancio_huenchual,corps_commander,cavalry_leader,CHL.txt
CHL_venancio_huenchual,corps_commander,organizer,CHL.txt
CHL_esteban_romero_sandoval,advisor,JUNO_mapuche_economist,CHL.txt
CHL_esteban_romero_sandoval,corps_commander,old_guard,CHL.txt
CHL_esteban_romero_sandoval,corps_commander,organizer,CHL.txt
CHL_bartolome_blanche,advisor,army_chief_old_guard,CHL.txt
CHL_bartolome_blanche,corps_commander,cavalry_leader,CHL.txt
CHL_bartolome_blanche,corps_commander,old_guard,CHL.txt
CHL_pedro_dartnell,corps_commander,brilliant_strategist,CHL.txt
CHL_pedro_dartnell,corps_commander,old_guard,CHL.txt
CHL_guillermo_barrios_tirado,advisor,grand_battle_plan_expert,CHL.txt
CHL_guillermo_barrios_tirado,advisor,JUNO_minister_of_defense,CHL.txt
CHL_guillermo_barrios_tirado,corps_commander,hill_fighter,CHL.txt
CHL_francisco_valderrama,advisor,JUNO_defender_of_the_race,CHL.txt
CHL_francisco_valderrama,advisor,army_chief_organizational_1,CHL.txt
CHL_francisco_valderrama,corps_commander,brilliant_strategist,CHL.txt
CHL_augustin_de_guevara,corps_commander,organizer,CHL.txt
CHL_augustin_de_guevara,corps_commander,militias_officer,CHL.txt
CHL_pedro_calderon,corps_commander,militias_officer,CHL.txt
CHL_pedro_calderon,corps_commander,cavalry_officer,CHL.txt
CHL_ricardo_aguayo,advisor,JUNO_militant_communist,CHL.txt
CHL_ricardo_aguayo,advisor,army_chief_offensive_2,CHL.txt
CHL_ricardo_aguayo,corps_commander,trickster,CHL.txt
CHL_ricardo_aguayo,corps_commander,commando,CHL.txt
CHL_humberto_valdivieso,advisor,head_of_intelligence,CHL.txt
CHL_humberto_valdivieso,corps_commander,militias_officer,CHL.txt
CHL_humberto_valdivieso,corps_commander,winter_specialist,CHL.txt
CHL_gregorio_tascon,advisor,army_logistics_2,CHL.txt
CHL_gregorio_tascon,corps_commander,brilliant_strategist,CHL.txt
CHL_gregorio_tascon,corps_commander,organizer,CHL.txt
CHL_rafael_reyes,advisor,army_commando_1,CHL.txt
CHL_rafael_reyes,corps_commander,infantry_leader,CHL.txt
CHL_rafael_reyes,corps_commander,commando,CHL.txt
CHL_vincente_merino_bielich,advisor,navy_chief_reform_2,CHL.txt
CHL_vincente_merino_bielich,advisor,naval_theorist,CHL.txt
CHL_vincente_merino_bielich,navy_leader,spotter,CHL.txt
CHL_vincente_merino_bielich,navy_leader,fleet_protector,CHL.txt
CHL_vincente_merino_bielich,navy_leader,inshore_fighter,CHL.txt
CHL_oscar_reeves_leiva,corps_commander,trickster,CHL.txt
CHL_oscar_reeves_leiva,corps_commander,militias_officer,CHL.txt
CHL_oscar_fuentes_pantoja,corps_commander,hill_fighter,CHL.txt
CHL_alfredo_portales_mourgues,corps_commander,winter_specialist,CHL.txt
CHL_olegario_reyes,advisor,navy_capital_ship_1,CHL.txt
CHL_olegario_reyes,navy_leader,gentlemanly,CHL.txt
CHL_olegario_reyes,navy_leader,blue_water_expert,CHL.txt
CHL_emilio_soto,advisor,navy_submarine_1,CHL.txt
CHL_emilio_soto,navy_leader,seawolf,CHL.txt
CHL_jorge_cobo,advisor,navy_screen_2,CHL.txt
CHL_jorge_cobo,navy_leader,gunnery_expert,CHL.txt
CHL_jorge_cobo,navy_leader,fleet_protector,CHL.txt
CHL_peter_hansen,corps_commander,harsh_leader,CHL.txt
CHL_peter_hansen,corps_commander,panzer_leader,CHL.txt
CHL_manuel_pedregal,corps_commander,inflexible_strategist,CHL.txt
CHL_manuel_pedregal,corps_commander,infantry_leader,CHL.txt
CHL_augusto_pimochet,corps_commander,harsh_leader,CHL.txt
CHL_carlos_prats,corps_commander,organizer,CHL.txt
CHL_rene_schneider,corps_commander,trickster,CHL.txt
CHL_ulk,advisor,face_licker,CHL.txt
CHL_arnaldo_carrasco,advisor,army_chief_drill_2,CHL.txt
CHL_elena_caffarena,advisor,womens_rights_activist,CHL.txt
CHL_pablo_neruda,advisor,socialist_writer,CHL.txt
CHL_jaime_quintana,advisor,agricultural_capitalist,CHL.txt
CHL_maria_de_la_cruz,advisor,JUNO_radical_suffragette,CHL.txt
CHL_marta_vergara,advisor,JUNO_feminist_editor,CHL.txt
CHL_salvador_allende,advisor,JUNO_reformist_minister_of_health,CHL.txt
CHL_rayen_quitral,advisor,JUNO_famous_soprano,CHL.txt
CHL_jorge_alessandri,advisor,JUNO_conservative_businessman,CHL.txt
CHL_guido_beck,advisor,JUNO_apostlic_prefect_of_araucania,CHL.txt
CHL_gabriela_mistral,advisor,JUNO_popular_latinian_poet,CHL.txt
CHL_juan_rosetti,advisor,JUNO_socialist_economist,CHL.txt
CHL_emilio_codesido,advisor,JUNO_minister_of_defense_emilio,CHL.txt
CHL_ernesto_jarpa,advisor,JUNO_minister_of_foreign_affairs,CHL.txt
CHL_francisco_encina,advisor,JUNO_agricultural_national_socialist,CHL.txt
CHL_jose_morales,advisor,JUNO_minister_of_social_assistance,CHL.txt
CHL_ramon_perez,advisor,JUNO_president_of_the_central_bank,CHL.txt
CHL_manuel_panguilef,advisor,JUNO_mapuche_traditionalist,CHL.txt
CHL_oskar_schnake,advisor,JUNO_anarcho_socialist,CHL.txt
CHL_bernardo_leighton,advisor,JUNO_the_national_falange,CHL.txt
CHL_tancredo_pinochet,advisor,JUNO_university_fascist,CHL.txt
CHL_emilio_diaz,advisor,JUNO_housing_front_champion,CHL.txt
CHL_radomiro_romero,advisor,JUNO_christian_democrat,CHL.txt
CHL_roberto_araya,advisor,CHL_minister_of_transport,CHL.txt
CHL_arturo_olavaria,advisor,JUNO_anti_communist_action,CHL.txt
CHL_rolando_reyes,advisor,JUNO_miister_of_lands_and_colonization,CHL.txt
CHL_diego_aguilar,advisor,air_chief_reform_2,CHL.txt
CHL_arturo_benitez,advisor,air_warfare_theorist,CHL.txt
CHL_arturo_benitez,advisor,air_chief_night_operations_2,CHL.txt
CHL_arturo_benitez,advisor,air_air_combat_training_3,CHL.txt
CHL_jeronimo_mendez,advisor,minister_of_the_interior_aregai,CHL.txt
CHL_jeronimo_mendez,advisor,minister_of_the_interior_aregai_no_lar,CHL.txt
CHL_miguel_serrano,advisor,JUNO_national_socialist_occultist,CHL.txt
CHL_manuel_neculman,advisor,JUNO_educational_reformer,CHL.txt
CHL_benjamin_larrain,advisor,SWE_minister_of_agriculture,CHL.txt
CHL_pedro_alfonso,advisor,JUNO_miniter_of_economy_and_commerce,CHL.txt
CHL_guillermo_araya,advisor,agrarian_nationalist,CHL.txt
CHL_osvaldo_lira_perez,advisor,JUNO_fascist_theologian,CHL.txt
CHL_quintin_lame,corps_commander,trickster,CHL.txt
CHL_quintin_lame,corps_commander,trait_mountaineer,CHL.txt
CHL_quintin_lame,corps_commander,scavenger,CHL.txt
CHL_carlos_huayquinir,advisor,JUNO_mapuche_journalist,CHL.txt
CHR_charrua_council,country_leader,non_aligned_council_trait,CHR.txt
CHR_charrua_council,country_leader,democratic_council_trait,CHR.txt
CHR_charrua_council,country_leader,communist_council_trait,CHR.txt
CHR_charrua_council,country_leader,fascist_council_trait,CHR.txt
CMR_aa2,advisor,army_armored_2,CMR.txt
CMR_democratic_guy,advisor,democratic_reformer,CMR.txt
CMR_acgs,advisor,air_chief_ground_support_2,CMR.txt
CMR_ncm,advisor,navy_chief_maneuver_2,CMR.txt
CMR_nt,advisor,naval_theorist,CMR.txt
CMR_acas,advisor,air_close_air_support_2,CMR.txt
CMR_awt,advisor,air_warfare_theorist,CMR.txt
CMR_pot,advisor,prince_of_terror,CMR.txt
CMR_stc,advisor,smooth_talking_charmer,CMR.txt
CMR_acd2,advisor,army_chief_defensive_2,CMR.txt
CMR_communist_guy,advisor,communist_revolutionary,CMR.txt
CMR_aco2,advisor,army_chief_organizational_2,CMR.txt
CMR_fascist_guy,advisor,fascist_demagogue,CMR.txt
CMR_coi,advisor,captain_of_industry,CMR.txt
CMR_ar,advisor,army_regrouping_2,CMR.txt
CMR_nccr,advisor,navy_chief_commerce_raiding_2,CMR.txt
CMR_mt,advisor,military_theorist,CMR.txt
CMR_ai2,advisor,army_infantry_2,CMR.txt
CMR_ncs,advisor,navy_capital_ship_2,CMR.txt
CMR_acr,advisor,air_chief_reform_2,CMR.txt
COG_pierre_ryckmans,country_leader,pro_allied_governor_general,COG.txt
COG_joseph_kasa_vubu,country_leader,ARG_prominent_centrist,COG.txt
COG_pedro_vii_alfonso,field_marshal,politically_connected,COG.txt
COG_pedro_vii_alfonso,field_marshal,organizer,COG.txt
COG_mbop_mabiinc_mambeky,field_marshal,politically_connected,COG.txt
COG_mbop_mabiinc_mambeky,field_marshal,organizer,COG.txt
COG_moe_poaty_iii,field_marshal,politically_connected,COG.txt
COG_moe_poaty_iii,field_marshal,organizer,COG.txt
COG_cyrille_adoula,advisor,COG_trade_unionist,COG.txt
COG_cyrille_adoula,country_leader,COG_trade_unionist,COG.txt
COG_joris_six,advisor,apostolic_vicar_of_leopoldville,COG.txt
COG_simon_kimbangu,advisor,new_religious_independence_activist,COG.txt
COG_marcel_maquet,advisor,district_commisioner_of_leopoldville,COG.txt
COG_alexandre_safiannikoff,advisor,congolese_polymath,COG.txt
COG_robert_de_muelenaere,advisor,colonial_lawyer,COG.txt
COG_jean_bolikango,advisor,teacher_and_independence_advocate,COG.txt
COG_patrice_lumumba,advisor,anti_imperialist_thinker,COG.txt
COG_joseph_ileo,advisor,self_rule_activist,COG.txt
COG_isaac_kalonji,advisor,intellectual_evolue_entrepreneur,COG.txt
RWA_yuhi_musinga,advisor,exiled_tutsi_king,COG.txt
RWA_yuhi_musinga,field_marshal,politically_connected,COG.txt
RWA_yuhi_musinga,field_marshal,organizer,COG.txt
COG_louis_bobozo,advisor,army_commando_2,COG.txt
COG_louis_bobozo,corps_commander,jungle_rat,COG.txt
COG_justin_kokolo,advisor,army_chief_drill_1,COG.txt
COG_justin_kokolo,corps_commander,infantry_officer,COG.txt
COG_cristophe_gbenye,advisor,army_concealment_1,COG.txt
COG_cristophe_gbenye,corps_commander,jungle_rat,COG.txt
COG_cristophe_gbenye,corps_commander,trickster,COG.txt
COG_cristophe_gbenye,corps_commander,guerilla_fighter,COG.txt
COG_gerard_greindl,advisor,air_chief_reform_1,COG.txt
COG_paul_ermens,advisor,army_chief_organizational_2,COG.txt
COG_paul_ermens,corps_commander,organizer,COG.txt
COG_auguste_gilliaert,advisor,army_infantry_2,COG.txt
COG_auguste_gilliaert,field_marshal,infantry_leader,COG.txt
COG_frederic_vandewalle,advisor,military_theorist,COG.txt
COG_frederic_vandewalle,corps_commander,inflexible_strategist,COG.txt
COG_joseph_beernaert,corps_commander,trickster,COG.txt
COG_armand_huyghe,advisor,corporate_knight,COG.txt
COG_armand_huyghe,corps_commander,cavalry_officer,COG.txt
COG_armand_huyghe,corps_commander,trickster,COG.txt
COG_armand_huyghe,corps_commander,war_hero,COG.txt
COG_leopold_de_koninck,corps_commander,old_guard,COG.txt
COG_leopold_de_koninck,corps_commander,war_hero,COG.txt
COG_leopold_de_koninck,corps_commander,harsh_leader,COG.txt
COG_charles_tombeur,corps_commander,old_guard,COG.txt
COG_charles_tombeur,corps_commander,war_hero,COG.txt
COG_charles_tombeur,corps_commander,organizer,COG.txt
COG_fredrik_olsen,corps_commander,ranger,COG.txt
COG_fredrik_olsen,corps_commander,infantry_officer,COG.txt
COG_fredrik_olsen,corps_commander,militias_officer,COG.txt
COG_eugene_jungers,advisor,ruanda_urundi_governor,COG.txt
COG_auguste_tilkens,advisor,head_of_special_committe_for_katanga,COG.txt
BEL_albert_de_vleeschauwer,advisor,BEL_minister_of_colonies,COG.txt
COL_gustavo_rojas_pinilla,corps_commander,trickster,COL.txt
COL_gustavo_rojas_pinilla,corps_commander,urban_assault_specialist,COL.txt
COL_david_de_vidal,country_leader,smooth_talking_charmer,COL.txt
COL_david_de_vidal,country_leader,editor,COL.txt
COL_isidoro_sotomayor,country_leader,tenacious_negotiator,COL.txt
COL_eduardo_poirier_escobar,advisor,army_chief_defensive_2,COL.txt
COL_luis_bernardo_andrade,advisor,air_chief_night_operations_2,COL.txt
COL_luis_rodriguez,advisor,air_chief_all_weather_2,COL.txt
COL_luis_acevedo,advisor,army_chief_maneuver_2,COL.txt
COL_enrico_diaz_carias,advisor,navy_carrier_2,COL.txt
COL_guillermo_padilla_manrique,advisor,army_commando_2,COL.txt
COL_gabriel_paris_gordillo,advisor,army_concealment_2,COL.txt
COL_mauricio_soto_gomez,advisor,naval_theorist,COL.txt
COL_salvador_tiaga_gonzalez,advisor,navy_chief_maneuver_2,COL.txt
COL_querista_sellor,advisor,army_chief_organizational_2,COL.txt
COL_camilo_daza_alvarez,advisor,air_warfare_theorist,COL.txt
COL_manuel_quinones,advisor,air_strategic_bombing_2,COL.txt
COL_german_olano_moreno,advisor,air_chief_ground_support_2,COL.txt
COL_ruben_piedrahita_arango,advisor,navy_chief_decisive_battle_2,COL.txt
COL_jose_ellis_quinsado,advisor,backroom_backstabber,COL.txt
COL_m_e_rojas_de_moreno,advisor,popular_figurehead,COL.txt
COL_raphael_hollmann,advisor,compassionate_gentleman,COL.txt
COL_jorge_lopez_suyo,advisor,prince_of_terror,COL.txt
COS_jorge_peralta,country_leader,compassionate_gentleman,COS.txt
COS_baptista_e_gutierrez,advisor,army_chief_defensive_2,COS.txt
COS_hugo_montes_ramirez,advisor,army_chief_maneuver_2,COS.txt
COS_roberto_juarez_camposino,advisor,navy_chief_decisive_battle_2,COS.txt
COS_guillermo_macho_nunez,advisor,air_air_combat_training_2,COS.txt
COS_luis_fernandez_rodriguez,advisor,air_warfare_theorist,COS.txt
COS_jorge_volio_jimenez,advisor,army_chief_offensive_2,COS.txt
COS_manuel_mora_valverde,advisor,air_chief_all_weather_2,COS.txt
COS_carlos_uribe_alpoveda,advisor,air_strategic_bombing_2,COS.txt
COS_felipe_abreu_castro,advisor,navy_chief_commerce_raiding_2,COS.txt
COS_francisco_rosendo_arguello,advisor,army_logistics_2,COS.txt
COS_tobias_picado_cortes,advisor,naval_theorist,COS.txt
COS_oscar_padilla_sellean,advisor,air_chief_safety_2,COS.txt
COS_hugo_siedler_mendoza,advisor,navy_anti_submarine_2,COS.txt
COS_otto_cortes_fernandez,advisor,silent_workhorse,COS.txt
COS_jose_figueres_ferrer,advisor,compassionate_gentleman,COS.txt
COS_roberto_brenes_mesen,advisor,captain_of_industry,COS.txt
COS_julio_acosta_garcia,advisor,war_industrialist,COS.txt
COS_chico_orlich_bolmarich,advisor,popular_figurehead,COS.txt
CRO_ante_pavelic,field_marshal,harsh_leader,CRO.txt
CRO_ante_pavelic,field_marshal,politically_connected,CRO.txt
CRO_ante_pavelic,field_marshal,thorough_planner,CRO.txt
CRO_ante_pavelic,country_leader,CRO_poglavnik_trait,CRO.txt
CRO_duro_jakcin,advisor,navy_chief_maneuver_2,CRO.txt
CRO_duro_jakcin,navy_leader,blockade_runner,CRO.txt
