strategic_region_id,province_id
137,6430
137,6450
137,6454
137,6473
137,6479
137,6491
137,6492
137,6498
137,6502
137,6503
137,6506
137,6514
137,6515
137,6523
137,6525
137,6527
137,6528
137,6539
137,6541
137,6544
137,6551
137,6563
137,6564
137,6566
137,6574
137,6575
137,6588
137,6601
137,6602
137,6615
137,7322
137,7343
137,7438
137,9243
137,9271
137,9299
137,9326
137,9337
137,9352
137,9365
137,9391
137,9420
137,9432
137,9436
137,9445
137,9447
137,9453
137,9459
137,9460
137,9462
137,9464
137,9469
137,9473
137,9474
137,9475
137,9487
137,9488
137,9502
137,9504
137,9513
137,9516
137,9526
137,9528
137,9530
137,9538
137,9540
137,9549
137,9564
137,9565
137,9577
137,10299
137,11225
137,11256
137,11281
137,11308
137,11321
137,11348
137,11377
137,11395
137,11408
137,11421
137,11423
137,11433
137,11442
137,11447
137,11449
137,11451
137,11455
137,11457
137,11458
137,11459
137,11460
137,11469
137,11472
137,11473
137,11474
137,11476
137,11480
137,11482
137,11484
137,11485
137,11501
137,11510
137,11512
137,11523
137,11524
137,11527
137,11537
137,11538
137,11551
137,11552
137,11555
137,11578
137,11591
137,12128
137,12242
137,12270
137,12298
138,237
138,278
138,361
138,1334
138,1406
138,3280
138,4215
138,4261
138,4265
138,4311
138,4383
138,4411
138,4758
138,7281
138,7320
138,7328
138,7373
138,7401
138,10136
138,10185
138,10196
138,10224
138,10256
138,10329
138,11223
138,11307
138,12200
139,1468
139,1494
139,1509
139,1688
139,1833
139,2171
139,2213
139,4528
139,4556
139,4584
139,4696
139,4822
139,5106
139,5203
139,5217
139,5231
139,7576
139,7900
139,8178
139,10400
139,10415
139,10442
139,10566
139,10668
139,10697
139,12064
139,12419
139,12547
139,12589
139,12648
139,12692
14,307
14,1233
14,1292
14,1294
14,1327
14,1387
14,1543
14,1659
14,1704
14,1709
14,1744
14,1750
14,1771
14,1775
14,1800
14,1808
14,1812
14,1821
14,1835
14,1841
14,1880
14,3472
14,4209
14,4242
14,4659
14,4700
14,4710
14,4715
14,4746
14,4754
14,4774
14,4780
14,4813
14,4824
14,4846
14,6787
14,7228
14,7285
14,7681
14,7733
14,7768
14,7774
14,7778
14,7796
14,7800
14,7833
14,7846
14,7867
14,7895
14,9292
14,9512
14,9553
14,10133
14,10170
14,10189
14,10213
14,10542
14,10568
14,10592
14,10600
14,10604
14,10620
14,10626
14,10648
14,10659
14,10670
14,10696
14,10716
14,10720
14,12102
14,12106
14,12157
14,12287
14,12390
14,12521
14,12546
14,12567
14,12580
14,12584
14,12602
14,12630
14,12652
14,12696
14,12700
140,1891
140,1932
140,1951
140,1969
140,1975
140,1992
140,2001
140,2012
140,2025
140,2044
140,2050
140,2056
140,4889
140,4927
140,4938
140,4952
140,4972
140,4997
140,5013
140,5028
140,5045
140,5070
140,5101
140,7930
140,7950
140,7954
140,7978
140,7983
140,8021
140,8034
140,8039
140,8065
140,8071
140,8096
140,8109
140,8116
140,8122
140,10762
140,10788
140,10803
140,10812
140,10820
140,10829
140,10831
140,10836
140,10862
140,10915
140,10919
140,12707
140,12731
140,12742
140,12751
140,12762
140,12785
140,12787
140,12794
140,12817
140,12838
140,12843
140,12851
140,12874
140,12900
140,13136
140,13212
141,997
141,1075
141,1116
141,1497
141,1525
141,1553
141,1581
141,1996
141,7455
141,7634
141,8010
141,10090
141,10349
141,10514
141,10810
141,12322
141,12366
141,12395
141,12730
141,12860
141,13208
142,1073
142,1157
142,1185
142,1248
142,1302
142,1362
142,1374
142,1390
142,1464
142,1507
142,1520
142,1563
142,1577
142,1592
142,4075
142,4119
142,4255
142,4260
142,4339
142,4379
142,4397
142,4529
142,4539
142,4554
142,4568
142,4613
142,7015
142,7075
142,7093
142,7103
142,7218
142,7229
142,7280
142,7356
142,7426
142,7518
142,9948
142,9961
142,9988
142,10016
142,10075
142,10103
142,10129
142,10137
142,10180
142,10195
142,10238
142,10309
142,10326
142,10330
142,10356
142,10453
142,10456
142,10496
142,11909
142,11936
142,12008
142,12048
142,12065
142,12075
142,12210
142,12297
142,12319
142,12332
142,12392
142,12433
143,900
143,1052
143,1069
143,1084
143,1104
143,1124
143,1134
143,1154
143,1169
143,1184
143,1188
143,1200
143,3830
143,3900
143,4032
143,4037
143,4071
143,4089
143,4093
143,4114
143,4137
143,4140
143,4157
143,4181
143,4186
143,4190
143,4205
143,4208
143,6828
143,7000
143,7055
143,7089
143,7092
143,7105
143,7109
143,7160
143,7189
143,7200
143,9843
143,9905
143,9956
143,9969
143,9971
143,9987
143,10000
143,10003
143,10018
143,10022
143,10043
143,10053
143,10068
143,10072
143,10102
143,10119
143,11761
143,11822
143,11933
143,11944
143,11962
143,11980
143,11996
143,12015
143,12026
143,12043
143,12045
143,12062
143,12069
143,12074
143,12093
143,4010
143,7129
144,531
144,556
144,1630
144,1647
144,1778
144,1933
144,1985
144,2022
144,2028
144,3742
144,3745
144,4313
144,4783
144,5025
144,5031
144,5057
144,5076
144,5100
144,6638
144,7397
144,7511
144,7727
144,7803
144,7911
144,7971
144,8055
144,8081
144,8102
144,8127
144,10724
144,10770
144,10899
144,12327
144,12596
144,12750
144,12776
144,12797
144,12820
144,12882
145,1698
145,1766
145,1943
145,1970
145,2015
145,2074
145,4828
145,4947
145,4973
145,5016
145,5087
145,5736
145,7790
145,7949
145,8042
145,8086
145,8112
145,10315
145,10885
145,10911
145,12119
145,12864
146,1961
146,1991
146,2010
146,2014
146,2093
146,2098
146,4386
146,4900
146,4987
146,4994
146,5011
146,5033
146,5094
146,5310
146,7374
146,7926
146,8029
146,8068
146,8121
146,10755
146,10802
146,10825
146,10910
146,10918
146,12784
146,12801
146,12807
146,12892
146,4435
147,2703
147,2900
147,2923
147,2972
147,3336
147,4692
147,4733
147,4812
147,4859
147,5918
147,9125
147,9224
147,10607
147,10635
147,11122
147,11261
147,11328
147,11827
147,12643
147,12687
147,13064
147,13065
148,664
148,681
148,725
148,739
148,753
148,810
148,837
148,855
148,957
148,1267
148,1325
148,1343
148,1397
148,1504
148,1742
148,1755
148,3695
148,3723
148,3739
148,3753
148,3756
148,3787
148,3811
148,3815
148,3843
148,3963
148,3977
148,4404
148,4841
148,5427
148,6684
148,6686
148,6715
148,6774
148,6833
148,6838
148,6961
148,6989
148,7249
148,7266
148,7309
148,7868
148,9589
148,9604
148,9639
148,9641
148,9733
148,9749
148,9762
148,9895
148,9926
148,10466
148,11575
148,11624
148,11626
148,11629
148,11643
148,11719
148,11745
148,11750
148,11765
148,11777
148,11879
148,11904
148,12136
148,12189
149,1707
149,1727
149,1735
149,1792
149,1803
149,1813
149,1829
149,1876
149,4703
149,4737
149,4750
149,4797
149,4808
149,4815
149,7713
149,7726
149,7769
149,7802
149,7828
149,7838
149,7841
149,7876
149,7902
149,10549
149,10557
149,10562
149,10570
149,10596
149,10628
149,10661
149,10664
149,10688
149,10699
149,12523
149,12525
149,12531
149,12540
149,12608
149,12647
149,12668
149,12681
149,13059
150,3
150,18
150,23
150,26
150,60
150,72
150,75
150,81
150,84
150,87
150,89
150,106
150,127
150,129
150,135
150,138
150,140
150,143
150,160
150,163
150,166
150,174
150,180
150,183
150,196
150,312
150,2996
150,3031
150,3056
150,3057
150,3064
150,3065
150,3075
150,3079
150,3080
150,3081
150,3086
150,3087
150,3091
150,3092
150,3099
150,3124
150,3130
150,3135
150,3154
150,3157
150,3160
150,3164
150,3166
150,3168
150,3175
150,3338
150,6017
150,6034
150,6051
150,6073
150,6075
150,6077
150,6088
150,6091
150,6097
150,6100
150,6102
150,6105
150,6109
150,6112
150,6113
150,6119
150,6158
150,6166
150,6180
150,6182
150,6189
150,6190
150,6193
150,6199
150,9041
150,9043
150,9101
150,9102
150,9110
150,9113
150,9124
150,9130
150,9131
150,9133
150,9136
150,9168
150,9187
150,9199
150,9200
150,9202
150,9207
150,9210
150,9213
150,9222
150,9248
150,11027
150,11035
150,11036
150,11038
150,11042
150,11061
150,11062
150,11071
150,11074
150,11075
150,11086
150,11089
150,11095
150,11103
150,11107
150,11137
150,11143
150,11168
150,11171
150,11177
150,11178
150,11180
150,11189
150,11213
151,1674
151,1718
151,1726
151,1733
151,1765
151,1768
151,1784
151,1790
151,1824
151,1856
151,1860
151,4366
151,4681
151,4730
151,4734
151,4767
151,4771
151,4806
151,4817
151,4827
151,4840
151,4866
151,7274
151,7655
151,7685
151,7687
151,7722
151,7781
151,7789
151,7793
151,7825
151,7837
151,7849
151,7861
151,7882
151,10529
151,10533
151,10555
151,10561
151,10613
151,10617
151,10652
151,10663
151,10673
151,10686
151,10692
151,12174
151,12510
151,12514
151,12536
151,12542
151,12574
151,12599
151,12606
151,12639
151,12672
151,12679
152,1723
152,1725
152,1728
152,1743
152,1781
152,1787
152,1798
152,1853
152,1855
152,1859
152,1868
152,4655
152,4697
152,4729
152,4732
152,4786
152,4792
152,4801
152,4856
152,4858
152,4862
152,4873
152,7749
152,7752
152,7799
152,7806
152,7823
152,7864
152,7881
152,7885
152,10554
152,10558
152,10560
152,10575
152,10578
152,10623
152,10632
152,10634
152,10647
152,10689
152,10695
152,10704
152,10708
152,12533
152,12539
152,12541
152,12544
152,12557
152,12605
152,12612
152,12614
152,12629
152,12665
152,12669
152,12675
152,12686
153,1129
153,1377
153,1898
153,1983
153,2002
153,2005
153,2032
153,2076
153,2086
153,3989
153,4045
153,4299
153,4410
153,5002
153,5040
153,5055
153,5086
153,5096
153,5157
153,7064
153,7106
153,7938
153,8082
153,8114
153,9951
153,9973
153,10021
153,10332
153,10729
153,10794
153,11955
153,12137
153,12708
153,12777
153,12786
153,12868
154,993
154,998
154,1020
154,1024
154,1025
154,1051
154,1063
154,1067
154,1092
154,1097
154,1113
154,1117
154,1133
154,1136
154,1158
154,1165
154,1167
154,1182
154,1183
154,1191
154,1512
154,1642
154,3848
154,3962
154,4000
154,4027
154,4054
154,4067
154,4069
154,4094
154,4100
154,4102
154,4118
154,4122
154,4142
154,4153
154,4164
154,4172
154,4179
154,4184
154,4188
154,4197
154,4198
154,4576
154,4646
154,6870
154,6873
154,6994
154,7016
154,7046
154,7050
154,7072
154,7087
154,7102
154,7110
154,7113
154,7145
154,7157
154,7169
154,7178
154,7187
154,7197
154,7212
154,7217
154,7532
154,7595
154,9807
154,9859
154,9865
154,9950
154,9952
154,9965
154,9968
154,9985
154,9998
154,10011
154,10015
154,10020
154,10032
154,10052
154,10055
154,10092
154,10100
154,10125
154,10128
154,10444
154,10512
154,11847
154,11908
154,11925
154,11930
154,11946
154,11949
154,11960
154,11985
154,11989
154,11997
154,12006
154,12007
154,12028
154,12031
154,12032
154,12056
154,12072
154,12097
154,12352
154,12421
154,12493
155,814
155,836
155,846
155,881
155,892
155,916
155,930
155,934
155,964
155,972
155,987
155,1150
155,1499
155,1508
155,1558
155,1627
155,1638
155,3783
155,3814
155,3828
155,3839
155,3849
155,3877
155,3881
155,3895
155,3934
155,3955
155,3970
155,3978
155,4514
155,4561
155,4633
155,4642
155,6804
155,6837
155,6851
155,6852
155,6860
155,6893
155,6898
155,6910
155,6918
155,6937
155,6951
155,6969
155,6981
155,6988
155,7575
155,7633
155,7812
155,9768
155,9781
155,9788
155,9831
155,9835
155,9854
155,9873
155,9885
155,9927
155,10331
155,10426
155,10429
155,10499
155,11764
155,11771
155,11801
155,11808
155,11815
155,11836
155,11855
155,11886
155,11903
155,12337
155,12469
155,12478
156,1498
156,1511
156,1526
156,1540
156,1652
156,1773
156,2157
156,2191
156,2219
156,4630
156,4645
156,5125
156,5170
156,5175
156,5183
156,5197
156,5211
156,5225
156,7453
156,7567
156,7579
156,7608
156,8130
156,8165
156,8186
156,8200
156,8220
156,8228
156,8243
156,10925
156,10927
156,10949
156,10950
156,10969
156,10971
156,10983
156,10997
156,11011
156,12323
156,12910
156,12918
156,12924
156,12948
156,12962
156,12976
156,12990
156,13169
156,13170
157,1565
157,1713
157,1746
157,1786
157,1801
157,1814
157,2197
157,2203
157,2211
157,4543
157,4615
157,4718
157,4748
157,4804
157,4819
157,5195
157,7692
157,7742
157,7783
157,7826
157,7839
157,7887
157,8204
157,8212
157,8232
157,8241
157,10334
157,10373
157,10609
157,10650
157,10710
157,12362
157,12604
157,12617
157,12632
157,12664
157,12966
157,12974
157,12980
157,12988
158,1209
158,1298
158,1339
158,1355
158,1386
158,1398
158,1413
158,1425
158,4273
158,4301
158,4306
158,4358
158,4390
158,4406
158,4434
158,4608
158,4621
158,7223
158,7293
158,7321
158,7381
158,7421
158,7642
158,7654
158,10135
158,10175
158,10191
158,10219
158,10279
158,10307
158,10479
158,10491
158,12151
158,12162
158,12219
158,12234
158,12249
158,12277
158,12293
158,12472
159,1208
159,1225
159,1230
159,1252
159,1304
159,1306
159,1316
159,1335
159,1404
159,1416
159,2047
159,2117
159,2170
159,2184
159,2222
159,4216
159,4236
159,4279
159,4282
159,4323
159,4335
159,4338
159,4396
159,4409
159,5176
159,5226
159,7227
159,7231
159,7296
159,7299
159,7355
159,7358
159,7371
159,7387
159,7415
159,7424
159,7443
159,8091
159,8221
159,10138
159,10143
159,10178
159,10181
159,10199
159,10212
159,10237
159,10240
159,10266
159,10269
159,10282
159,10285
159,10310
159,10325
159,12110
159,12129
159,12171
159,12186
159,12196
159,12225
159,12228
159,12243
159,12252
159,12280
159,12283
159,12905
159,12955
159,13298
159,13377
159,13378
16,2918
16,2942
16,2966
16,2993
16,3195
16,3400
16,6196
16,6434
16,7468
16,7695
16,7923
16,8142
16,8262
16,8288
16,8612
160,1221
160,1224
160,1234
160,1261
160,1288
160,1293
160,1311
160,1340
160,1368
160,1372
160,1379
160,1388
160,1407
160,1415
160,1421
160,4101
160,4214
160,4228
160,4233
160,4241
160,4266
160,4269
160,4288
160,4350
160,4368
160,4373
160,4377
160,4399
160,4423
160,4427
160,4429
160,7275
160,7284
160,7307
160,7323
160,7325
160,7351
160,7360
160,7385
160,7389
160,7417
160,7419
160,7423
160,7439
160,7445
160,10145
160,10165
160,10167
160,10184
160,10186
160,10214
160,10236
160,10241
160,10243
160,10252
160,10265
160,10272
160,10280
160,10298
160,10300
160,10302
160,10306
160,10328
160,12112
160,12116
160,12118
160,12153
160,12158
160,12160
160,12188
160,12213
160,12217
160,12236
160,12245
160,12253
160,12273
160,12279
161,4861
161,12674
161,12689
161,13266
161,13267
161,13268
161,13271
162,5082
162,7448
162,7519
162,7584
162,7916
162,7984
162,10737
162,10781
162,10826
162,10852
162,10896
162,12248
162,12314
162,12653
162,12769
162,12831
162,12877
163,1979
163,2147
163,2198
163,5083
163,5216
163,5232
163,8185
163,8254
163,10934
163,10960
163,12919
163,12939
163,12965
163,13083
163,13278
163,13279
163,13280
163,13283
163,13284
163,13285
163,13317
163,13318
163,13319
163,13320
163,13321
163,13322
163,13323
163,13324
163,13325
163,13326
163,13327
163,13328
163,13329
163,13330
163,13331
163,13332
163,13333
163,13334
163,13335
163,13336
163,13337
163,13339
163,13341
163,13342
163,13343
163,13344
163,13345
163,13346
163,13347
163,13348
163,13349
163,13350
163,13351
163,13352
163,13353
163,13355
163,13356
163,13357
163,13358
163,13359
163,13360
164,1006
164,1036
164,1053
164,1055
164,1066
164,1094
164,1096
164,1110
164,1138
164,1166
164,1168
164,1193
164,1195
164,1628
164,3992
164,4013
164,4038
164,4042
164,4053
164,4070
164,4081
164,4083
164,4099
164,4113
164,4156
164,4169
164,4183
164,4185
164,4196
164,7004
164,7027
164,7054
164,7058
164,7071
164,7086
164,7099
164,7131
164,7146
164,7172
164,7174
164,7191
164,7199
164,7653
164,9942
164,9944
164,9972
164,9974
164,9984
164,10010
164,10012
164,10014
164,10042
164,10054
164,10057
164,10058
164,10069
164,10084
164,10086
164,10093
164,10101
164,10112
164,10114
164,10501
164,11920
164,11945
164,11947
164,11961
164,11986
164,11988
164,11991
164,12030
164,12057
164,12059
164,12084
164,12495
164,13141
165,1010
165,1448
165,1474
165,1640
165,1884
165,4125
165,4325
165,4480
165,4504
165,4532
165,4631
165,7097
165,7159
165,7502
165,7521
165,7549
165,7577
165,7665
165,8095
165,9939
165,9982
165,9999
165,10335
165,10377
165,10517
165,10616
165,10763
165,10819
165,11918
165,12017
165,12053
165,12310
165,12350
165,12378
165,12483
165,13140
165,13143
166,48
166,255
166,451
166,1482
166,8745
166,8768
166,8815
166,8841
166,8867
166,8891
166,8914
166,9001
166,9077
166,9092
167,1222
167,1242
167,1283
167,1310
167,1389
167,1546
167,1602
167,1617
167,1629
167,2129
167,4289
167,4317
167,4329
167,4346
167,4393
167,4418
167,4468
167,4509
167,4524
167,4552
167,4593
167,4635
167,5135
167,7269
167,7305
167,7333
167,7349
167,7362
167,7365
167,7378
167,7409
167,7487
167,7512
167,7529
167,7542
167,7570
167,7585
167,7614
167,7627
167,8235
167,8250
167,10147
167,10231
167,10248
167,10251
167,10260
167,10369
167,10396
167,10423
167,10436
167,10505
167,10954
167,10974
167,10990
167,11004
167,11018
167,12107
167,12123
167,12135
167,12154
167,12193
167,12237
167,12240
167,12315
167,12371
167,12386
167,12400
167,12428
167,12457
167,12484
167,12931
167,12995
168,5786
168,5812
168,5838
169,902
169,1452
169,3838
169,5555
169,5579
169,5656
169,5681
169,6891
169,8965
169,9772
169,9851
169,9863
169,11755
169,11773
169,11804
169,11824
169,11874
17,1984
17,2009
17,2040
17,4954
17,5010
17,7912
17,8019
17,8036
17,8062
17,10734
17,12856
17,13137
17,13239
17,13241
17,13242
17,13243
17,13244
17,13245
17,13246
17,13247
170,2745
170,4647
170,5624
170,5649
170,5674
170,5866
170,5939
170,6223
170,6422
170,6612
170,6805
170,7006
170,7245
170,7910
170,8135
170,8284
170,8310
170,8336
170,8363
170,8389
170,8415
170,10254
171,2581
171,2945
171,2965
171,2970
171,3002
171,3201
171,3253
171,3454
171,3600
171,3648
171,3793
171,3842
171,4049
171,4498
171,4722
171,4945
171,5150
171,5257
171,5282
171,6064
171,8409
171,8432
171,8458
171,8486
171,8513
171,8538
171,8561
171,8739
171,8812
172,56
172,264
172,461
172,645
172,840
172,1045
172,1266
172,1491
172,1717
172,1942
172,2253
172,2549
172,2573
172,2599
172,2625
172,2648
172,2674
172,2699
172,2724
172,2747
172,2770
172,2794
172,2819
172,2842
172,3244
172,3638
172,5534
172,5659
172,5684
172,8137
172,8259
172,8439
172,8637
172,8663
172,8689
172,8714
172,8740
172,8764
172,8810
172,8910
172,8935
172,8958
172,8983
172,9006
172,9030
172,9087
172,13048
172,13049
172,13053
173,5
173,1227
173,2455
173,2506
173,2729
173,2752
173,5989
173,6624
173,6816
173,7018
174,2530
174,2554
174,2578
174,5869
174,5895
174,5942
174,5966
174,6026
174,6234
175,2306
175,2330
175,2355
175,2377
175,2379
175,2405
175,2429
175,2453
175,2478
175,2504
175,2528
175,2552
175,2576
175,2602
175,2628
175,2651
175,2702
175,2727
175,2750
175,2773
175,2797
175,2822
175,2845
175,2869
175,2893
175,2916
175,2940
175,2964
175,2990
175,4672
175,5434
175,5451
175,5476
175,5482
175,5710
175,5737
175,5762
175,6227
175,6425
175,7009
175,8690
175,8715
175,8741
175,8765
175,8787
175,8811
175,8837
175,8863
175,8888
175,8911
175,8936
175,8959
175,8984
176,55
176,263
176,460
176,644
176,839
176,1044
176,1265
176,1490
176,1715
176,1716
176,1940
176,1941
176,2143
176,2144
176,2251
176,2252
176,2277
176,2278
176,2303
176,2305
176,2550
176,2574
176,2600
176,2626
176,2649
176,2850
176,2969
176,3001
176,3200
176,3408
176,3599
176,4220
176,4671
176,5113
176,5956
176,6060
176,7053
176,8512
176,8537
176,8560
176,8583
176,8607
176,8635
176,8687
176,8712
176,8738
176,8762
176,8784
176,8808
176,8834
176,8860
176,9029
176,9086
177,613
177,808
177,1012
177,1232
177,1457
177,1907
177,2238
177,2264
177,2290
177,5241
177,5266
177,5293
177,5586
177,5612
177,5691
177,5795
177,5848
177,5871
177,5898
177,5921
177,5945
177,6036
177,8520
177,8796
177,8817
178,51
178,259
178,456
178,835
178,1040
178,1260
178,1487
178,1711
178,4286
178,5460
178,5662
178,5685
178,5688
178,5714
178,7246
178,7290
178,7302
178,8145
178,8263
178,8289
178,8315
178,8341
178,8364
178,8416
178,8519
178,8544
178,8737
178,8833
178,8859
178,8884
178,8932
178,8955
178,8980
178,9003
178,9027
178,9081
178,12159
178,13080
179,1936
179,2141
179,2145
179,2250
179,2276
179,2279
179,2302
179,2328
179,2352
179,2402
179,2427
179,2451
179,2476
179,2502
179,2525
179,5474
179,5500
179,5526
179,5626
179,7686
179,7914
179,8466
179,8493
179,8536
179,8559
179,8582
179,8606
179,8610
179,8634
179,8643
179,8660
179,8669
179,8686
179,8695
179,8711
179,8761
179,8783
179,8807
179,10188
179,12148
18,2381
18,2775
18,2799
18,2824
18,2847
18,2871
18,2895
18,2977
18,3528
18,4370
18,5929
18,7242
18,8450
18,8621
18,11748
18,12389
18,13004
18,13006
18,13007
180,3832
180,4040
180,4264
180,4490
180,4713
180,4936
180,5145
180,5254
180,5279
180,5306
180,5332
180,5355
180,5377
180,5450
180,5608
180,5634
180,5965
180,6019
180,7928
180,8395
180,8420
180,8444
180,8471
180,8498
180,8524
180,13051
181,2200
181,5128
181,5185
181,5222
181,8180
181,8188
181,8246
181,10993
181,11015
181,12956
182,989
182,1079
182,1102
182,1111
182,1152
182,1194
182,1207
182,1989
182,4022
182,4084
182,4097
182,4108
182,4139
182,4154
182,4199
182,4920
182,4933
182,5012
182,5046
182,7069
182,7100
182,7116
182,7173
182,7203
182,7215
182,7908
182,7958
182,7979
182,8038
182,8046
182,8111
182,9945
182,10013
182,10023
182,10070
182,10107
182,10113
182,10875
182,11943
182,11987
182,12042
182,12087
182,12100
182,12857
183,1473
183,1883
183,1974
183,1993
183,2081
183,3123
183,3165
183,3181
183,4897
183,4978
183,5084
183,7919
183,8078
183,9152
183,11012
183,11108
183,12719
183,12830
183,13138
183,13211
184,1903
184,2080
184,5036
184,5054
184,5139
184,6039
184,7963
184,8207
184,8244
184,9137
184,10948
184,11194
184,13210
185,2120
185,2123
185,2159
185,2180
185,2193
185,2202
185,2217
185,2255
185,5155
185,5164
185,5177
185,5212
185,8245
185,10972
185,12908
185,12935
185,12950
185,12971
185,12986
185,13209
186,848
186,852
186,898
186,906
186,912
186,959
186,978
186,1003
186,1054
186,1081
186,1100
186,1148
186,1177
186,3803
186,3852
186,3860
186,3904
186,3912
186,3981
186,4004
186,4052
186,4056
186,4086
186,4103
186,4107
186,4126
186,6822
186,6922
186,6928
186,6944
186,6963
186,7021
186,7070
186,7121
186,7125
186,7155
186,7171
186,7175
186,7204
186,7221
186,9790
186,9795
186,9899
186,9918
186,9936
186,9981
186,10036
186,10065
186,10083
186,10085
186,10110
186,10115
186,11770
186,11775
186,11828
186,11835
186,11878
186,11896
186,11912
186,11915
186,11948
186,11958
186,11977
186,11992
186,12011
186,12040
186,12060
186,12085
186,12089
187,1246
187,1274
187,1277
187,1313
187,1332
187,1342
187,1345
187,1373
187,1401
187,1428
187,1460
187,1533
187,1648
187,4211
187,4276
187,4320
187,4361
187,4364
187,4381
187,4446
187,4652
187,7308
187,7327
187,7368
187,7384
187,7396
187,7440
187,7463
187,7658
187,7673
187,8360
187,10150
187,10194
187,10209
187,10225
187,10294
187,10322
187,10354
187,10382
187,10509
187,10522
187,12113
187,12126
187,12138
187,12165
187,12168
187,12181
187,12184
187,12209
187,12212
187,12268
187,12296
187,12302
187,12343
187,12415
187,12488
188,1279
188,1281
188,1291
188,1308
188,1337
188,1348
188,1364
188,1366
188,1376
188,1392
188,1394
188,4297
188,4310
188,4312
188,4355
188,4367
188,4371
188,4384
188,4388
188,4392
188,4412
188,4424
188,7236
188,7329
188,7342
188,7399
188,7427
188,10156
188,10158
188,10227
188,10297
188,10313
188,12122
188,12131
188,12144
188,12199
188,12201
188,12215
188,12220
188,12230
188,12255
188,12271
188,12286
188,12299
188,13376
189,1014
189,1142
189,1296
189,1315
189,1330
189,1333
189,1385
189,1403
189,1417
189,1650
189,3651
189,4019
189,4059
189,4147
189,4175
189,4275
189,4293
189,4336
189,4408
189,7122
189,7254
189,7295
189,7382
189,7400
189,7441
189,7909
189,7974
189,10154
189,10182
189,10217
189,10223
189,10267
189,10283
189,10344
189,12090
189,12125
189,12127
189,12197
189,12238
189,12256
189,12267
189,12284
189,12292
19,454
19,512
19,521
19,549
19,551
19,575
19,648
19,667
19,678
19,680
19,698
19,817
19,1346
19,3402
19,3447
19,3476
19,3493
19,3506
19,3533
19,3536
19,3546
19,3560
19,3629
19,3646
19,3652
19,3666
19,3669
19,3671
19,3681
19,5291
19,6504
19,6518
19,6529
19,6531
19,6533
19,6545
19,6547
19,6585
19,6688
19,6698
19,6949
19,9472
19,9490
19,9492
19,9500
19,9503
19,9505
19,9507
19,9523
19,9534
19,9559
19,9561
19,9609
19,9625
19,9642
19,9644
19,9658
19,9725
19,11420
19,11483
19,11488
19,11491
19,11502
19,11506
19,11516
19,11518
19,11548
19,11549
19,11606
19,11611
19,11628
19,11631
19,11642
19,11732
19,13011
190,1107
190,1978
190,4979
190,4990
190,4998
190,7847
190,7903
190,7975
190,8007
190,8022
190,8106
190,9084
190,10066
190,10139
190,10173
190,10772
190,10813
190,10887
190,10898
190,12005
190,12822
191,22
191,38
191,44
191,64
191,76
191,91
191,128
191,173
191,192
191,2995
191,3016
191,3034
191,3040
191,3048
191,3058
191,3082
191,3088
191,3126
191,3132
191,3145
191,6015
191,6071
191,6079
191,6092
191,6107
191,6111
191,6130
191,6187
191,6214
191,9042
191,9064
191,9089
191,9116
191,9126
191,9128
191,9191
191,9208
191,11034
191,11050
191,11063
191,11077
191,11090
191,11104
191,11157
191,11169
192,46
192,49
192,77
192,113
192,114
192,125
192,130
192,156
192,168
192,202
192,205
192,3005
192,3039
192,3045
192,3070
192,3108
192,3111
192,3148
192,3162
192,3191
192,6010
192,6023
192,6063
192,6067
192,6093
192,6123
192,6126
192,6129
192,6147
192,6185
192,6207
192,9035
192,9051
192,9066
192,9068
192,9088
192,9117
192,9141
192,9148
192,9151
192,9154
192,9171
192,9173
192,9182
192,9193
192,9229
192,11040
192,11049
192,11052
192,11053
192,11091
192,11116
192,11120
192,11123
192,11129
192,11147
192,11148
192,11185
192,11187
192,11197
192,11209
192,13099
192,13117
193,1217
193,1410
193,1422
193,1431
193,1454
193,1478
193,2139
193,2201
193,4415
193,4441
193,4462
193,4487
193,5207
193,7457
193,7481
193,7669
193,8152
193,8209
193,8247
193,10276
193,10288
193,10316
193,10518
193,10937
193,10958
193,11016
193,12104
193,12246
193,12290
193,12311
193,12326
193,12339
193,12499
193,12993
193,13133
194,1472
194,1501
194,1514
194,1537
194,1557
194,1570
194,1611
194,1644
194,1667
194,1759
194,1861
194,2114
194,2116
194,2130
194,2146
194,2155
194,2163
194,2166
194,2183
194,2187
194,2189
194,2221
194,4453
194,4478
194,4481
194,4500
194,4502
194,4505
194,4517
194,4520
194,4530
194,4546
194,4560
194,4632
194,4648
194,4658
194,4673
194,4763
194,4776
194,4791
194,4836
194,4864
194,5134
194,5161
194,5181
194,5187
194,5198
194,5227
194,7450
194,7471
194,7496
194,7506
194,7520
194,7522
194,7525
194,7533
194,7535
194,7538
194,7564
194,7566
194,7592
194,7610
194,7649
194,7651
194,7664
194,7666
194,7755
194,7798
194,7811
194,7859
194,8230
194,8234
194,8249
194,10338
194,10350
194,10365
194,10378
194,10388
194,10427
194,10430
194,10445
194,10455
194,10458
194,10460
194,10475
194,10487
194,10500
194,10553
194,10581
194,10622
194,10637
194,10665
194,10682
194,10941
194,10977
194,10991
194,11006
194,11019
194,12308
194,12354
194,12367
194,12377
194,12382
194,12406
194,12411
194,12424
194,12435
194,12451
194,12532
194,12560
194,12576
194,12645
194,12932
194,12934
194,12949
194,12957
194,12968
195,2133
195,2177
195,2186
195,2205
