country_tag,technology_key,effective_date,source_file,dlc_source
BRI,basic_encryption,1939-01-01,BRI - Brittany.txt,
BRI,basic_decryption,1939-01-01,BRI - Brittany.txt,
BRI,basic_machine_tools,1939-01-01,BRI - Brittany.txt,
BRI,improved_machine_tools,1939-01-01,BRI - Brittany.txt,
BRI,advanced_machine_tools,1939-01-01,BRI - Brittany.txt,
BRI,synth_oil_experiments,1939-01-01,BRI - Brittany.txt,
BRI,fuel_refining2,1939-01-01,BRI - Brittany.txt,
BRI,construction1,1939-01-01,BRI - Brittany.txt,
BRI,construction2,1939-01-01,BRI - Brittany.txt,
BRI,construction3,1939-01-01,BRI - Brittany.txt,
BRI,dispersed_industry,1939-01-01,BRI - Brittany.txt,
BRI,dispersed_industry2,1939-01-01,BRI - Brittany.txt,
BRI,dispersed_industry3,1939-01-01,BRI - Brittany.txt,
BRI,fighter1,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,fighter2,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,heavy_fighter1,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,tactical_bomber2,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,strategic_bomber1,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,cv_fighter1,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,cv_CAS1,1939-01-01,BRI - Brittany.txt,By Blood Alone
BRI,improved_light_tank,1939-01-01,BRI - Brittany.txt,No Step Back
BRI,basic_medium_tank,1939-01-01,BRI - Brittany.txt,No Step Back
BRI,basic_heavy_tank,1939-01-01,BRI - Brittany.txt,No Step Back
BRI,basic_battleship,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,basic_battlecruiser,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,improved_ship_hull_light,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,improved_ship_hull_heavy,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,basic_ship_hull_carrier,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,improved_heavy_armor_scheme,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,improved_light_battery,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,basic_heavy_battery,1939-01-01,BRI - Brittany.txt,Man the Guns
BRI,improved_ship_torpedo_launcher,1939-01-01,BRI - Brittany.txt,Man the Guns
BRM,infantry_weapons,1936-01-01,BRM - Burma.txt,
BRM,tech_support,1936-01-01,BRM - Burma.txt,
BRM,tech_engineers,1936-01-01,BRM - Burma.txt,
BRM,electronic_mechanical_engineering,1939-01-01,BRM - Burma.txt,
BRM,radio,1939-01-01,BRM - Burma.txt,
BRM,mechanical_computing,1939-01-01,BRM - Burma.txt,
BRM,basic_machine_tools,1939-01-01,BRM - Burma.txt,
BRM,improved_machine_tools,1939-01-01,BRM - Burma.txt,
BRM,advanced_machine_tools,1939-01-01,BRM - Burma.txt,
BRM,fuel_silos,1939-01-01,BRM - Burma.txt,
BRM,construction1,1939-01-01,BRM - Burma.txt,
BRM,construction2,1939-01-01,BRM - Burma.txt,
BRM,dispersed_industry,1939-01-01,BRM - Burma.txt,
BRM,dispersed_industry2,1939-01-01,BRM - Burma.txt,
BRN,infantry_weapons,1936-01-01,BRN - Brunei.txt,
BRN,tech_support,1939-01-01,BRN - Brunei.txt,
BRN,tech_recon,1939-01-01,BRN - Brunei.txt,
BRN,support_weapons,1939-01-01,BRN - Brunei.txt,
BRN,gw_artillery,1939-01-01,BRN - Brunei.txt,
BRN,electronic_mechanical_engineering,1939-01-01,BRN - Brunei.txt,
BRN,radio,1939-01-01,BRN - Brunei.txt,
BRN,mechanical_computing,1939-01-01,BRN - Brunei.txt,
BRN,computing_machine,1939-01-01,BRN - Brunei.txt,
BRN,basic_machine_tools,1939-01-01,BRN - Brunei.txt,
BRN,improved_machine_tools,1939-01-01,BRN - Brunei.txt,
BRN,advanced_machine_tools,1939-01-01,BRN - Brunei.txt,
BRN,construction1,1939-01-01,BRN - Brunei.txt,
BRN,construction2,1939-01-01,BRN - Brunei.txt,
BRN,dispersed_industry,1939-01-01,BRN - Brunei.txt,
BRN,dispersed_industry2,1939-01-01,BRN - Brunei.txt,
BSK,infantry_weapons,1936-01-01,BSK - Bashkortostan.txt,
BSK,infantry_weapons1,1936-01-01,BSK - Bashkortostan.txt,
BSK,tech_recon,1936-01-01,BSK - Bashkortostan.txt,
BSK,tech_support,1936-01-01,BSK - Bashkortostan.txt,
BSK,tech_engineers,1936-01-01,BSK - Bashkortostan.txt,
BSK,tech_military_police,1936-01-01,BSK - Bashkortostan.txt,
BSK,tech_mountaineers,1936-01-01,BSK - Bashkortostan.txt,
BSK,tech_trucks,1936-01-01,BSK - Bashkortostan.txt,
BSK,motorised_infantry,1936-01-01,BSK - Bashkortostan.txt,
BSK,paratroopers,1936-01-01,BSK - Bashkortostan.txt,
BSK,gw_artillery,1936-01-01,BSK - Bashkortostan.txt,
BSK,early_fighter,1936-01-01,BSK - Bashkortostan.txt,By Blood Alone
BSK,fighter1,1936-01-01,BSK - Bashkortostan.txt,By Blood Alone
BSK,early_bomber,1936-01-01,BSK - Bashkortostan.txt,By Blood Alone
BSK,strategic_bomber1,1936-01-01,BSK - Bashkortostan.txt,By Blood Alone
BSK,naval_bomber1,1936-01-01,BSK - Bashkortostan.txt,By Blood Alone
BSK,gwtank,1936-01-01,BSK - Bashkortostan.txt,No Step Back
BSK,basic_light_tank,1936-01-01,BSK - Bashkortostan.txt,No Step Back
BSK,gwtank_chassis,1936-01-01,BSK - Bashkortostan.txt,No Step Back
BSK,basic_light_tank_chassis,1936-01-01,BSK - Bashkortostan.txt,No Step Back
BSK,early_submarine,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,basic_submarine,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_destroyer,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_light_cruiser,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_heavy_cruiser,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_battleship,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_battlecruiser,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,transport,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_ship_hull_submarine,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,basic_ship_hull_submarine,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_ship_hull_light,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_ship_hull_cruiser,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,early_ship_hull_heavy,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,mtg_transport,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,basic_battery,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BSK,basic_torpedo,1936-01-01,BSK - Bashkortostan.txt,Man the Guns
BUK,infantry_weapons,1936-01-01,BUK - Bukharan Republic.txt,
BUK,infantry_weapons1,1936-01-01,BUK - Bukharan Republic.txt,
BUK,tech_recon,1936-01-01,BUK - Bukharan Republic.txt,
BUK,tech_support,1936-01-01,BUK - Bukharan Republic.txt,
BUK,tech_engineers,1936-01-01,BUK - Bukharan Republic.txt,
BUK,tech_military_police,1936-01-01,BUK - Bukharan Republic.txt,
BUK,tech_mountaineers,1936-01-01,BUK - Bukharan Republic.txt,
BUK,tech_trucks,1936-01-01,BUK - Bukharan Republic.txt,
BUK,motorised_infantry,1936-01-01,BUK - Bukharan Republic.txt,
BUK,paratroopers,1936-01-01,BUK - Bukharan Republic.txt,
BUK,gw_artillery,1936-01-01,BUK - Bukharan Republic.txt,
BUK,early_fighter,1936-01-01,BUK - Bukharan Republic.txt,By Blood Alone
BUK,fighter1,1936-01-01,BUK - Bukharan Republic.txt,By Blood Alone
BUK,early_bomber,1936-01-01,BUK - Bukharan Republic.txt,By Blood Alone
BUK,strategic_bomber1,1936-01-01,BUK - Bukharan Republic.txt,By Blood Alone
BUK,naval_bomber1,1936-01-01,BUK - Bukharan Republic.txt,By Blood Alone
BUK,gwtank,1936-01-01,BUK - Bukharan Republic.txt,No Step Back
BUK,basic_light_tank,1936-01-01,BUK - Bukharan Republic.txt,No Step Back
BUK,gwtank_chassis,1936-01-01,BUK - Bukharan Republic.txt,No Step Back
BUK,basic_light_tank_chassis,1936-01-01,BUK - Bukharan Republic.txt,No Step Back
BUK,early_submarine,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,basic_submarine,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_destroyer,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_light_cruiser,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_heavy_cruiser,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_battleship,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_battlecruiser,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,transport,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_ship_hull_submarine,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,basic_ship_hull_submarine,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_ship_hull_light,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_ship_hull_cruiser,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,early_ship_hull_heavy,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,mtg_transport,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,basic_battery,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUK,basic_torpedo,1936-01-01,BUK - Bukharan Republic.txt,Man the Guns
BUL,infantry_weapons,1936-01-01,BUL - Bulgaria.txt,
BUL,infantry_weapons1,1936-01-01,BUL - Bulgaria.txt,
BUL,tech_support,1936-01-01,BUL - Bulgaria.txt,
BUL,tech_engineers,1936-01-01,BUL - Bulgaria.txt,
BUL,tech_trucks,1936-01-01,BUL - Bulgaria.txt,
BUL,motorised_infantry,1936-01-01,BUL - Bulgaria.txt,
BUL,fuel_silos,1936-01-01,BUL - Bulgaria.txt,
BUL,basic_train,1936-01-01,BUL - Bulgaria.txt,
BUL,tech_mountaineers,1936-01-01,BUL - Bulgaria.txt,
BUL,early_fighter,1936-01-01,BUL - Bulgaria.txt,By Blood Alone
BUL,gw_artillery,1939-01-01,BUL - Bulgaria.txt,
BUL,interwar_artillery,1939-01-01,BUL - Bulgaria.txt,
BUL,tech_recon,1939-01-01,BUL - Bulgaria.txt,
BUL,infantry_weapons2,1939-01-01,BUL - Bulgaria.txt,
BUL,support_weapons,1939-01-01,BUL - Bulgaria.txt,
BUL,electronic_mechanical_engineering,1939-01-01,BUL - Bulgaria.txt,
BUL,radio,1939-01-01,BUL - Bulgaria.txt,
BUL,mechanical_computing,1939-01-01,BUL - Bulgaria.txt,
BUL,computing_machine,1939-01-01,BUL - Bulgaria.txt,
BUL,basic_machine_tools,1939-01-01,BUL - Bulgaria.txt,
BUL,improved_machine_tools,1939-01-01,BUL - Bulgaria.txt,
BUL,advanced_machine_tools,1939-01-01,BUL - Bulgaria.txt,
BUL,fuel_refining,1939-01-01,BUL - Bulgaria.txt,
BUL,construction1,1939-01-01,BUL - Bulgaria.txt,
BUL,construction2,1939-01-01,BUL - Bulgaria.txt,
BUL,dispersed_industry,1939-01-01,BUL - Bulgaria.txt,
BUL,dispersed_industry2,1939-01-01,BUL - Bulgaria.txt,
BUL,gwtank,1939-01-01,BUL - Bulgaria.txt,No Step Back
BUL,basic_light_tank,1939-01-01,BUL - Bulgaria.txt,No Step Back
BUL,gwtank_chassis,1939-01-01,BUL - Bulgaria.txt,No Step Back
BUL,basic_light_tank_chassis,1939-01-01,BUL - Bulgaria.txt,No Step Back
BUL,bba_early_transport_plane,1939-01-01,BUL - Bulgaria.txt,By Blood Alone
BUL,fighter1,1939-01-01,BUL - Bulgaria.txt,By Blood Alone
BUL,early_bomber,1939-01-01,BUL - Bulgaria.txt,By Blood Alone
BUL,tactical_bomber1,1939-01-01,BUL - Bulgaria.txt,By Blood Alone
BUL,early_transport_plane,1939-01-01,BUL - Bulgaria.txt,By Blood Alone
BYA,infantry_weapons,1936-01-01,BYA - Buryatia.txt,
BYA,infantry_weapons1,1936-01-01,BYA - Buryatia.txt,
BYA,tech_recon,1936-01-01,BYA - Buryatia.txt,
BYA,tech_support,1936-01-01,BYA - Buryatia.txt,
BYA,tech_engineers,1936-01-01,BYA - Buryatia.txt,
BYA,tech_military_police,1936-01-01,BYA - Buryatia.txt,
BYA,tech_mountaineers,1936-01-01,BYA - Buryatia.txt,
BYA,tech_trucks,1936-01-01,BYA - Buryatia.txt,
BYA,motorised_infantry,1936-01-01,BYA - Buryatia.txt,
BYA,paratroopers,1936-01-01,BYA - Buryatia.txt,
BYA,gw_artillery,1936-01-01,BYA - Buryatia.txt,
BYA,early_fighter,1936-01-01,BYA - Buryatia.txt,By Blood Alone
BYA,fighter1,1936-01-01,BYA - Buryatia.txt,By Blood Alone
BYA,early_bomber,1936-01-01,BYA - Buryatia.txt,By Blood Alone
BYA,strategic_bomber1,1936-01-01,BYA - Buryatia.txt,By Blood Alone
BYA,naval_bomber1,1936-01-01,BYA - Buryatia.txt,By Blood Alone
BYA,gwtank,1936-01-01,BYA - Buryatia.txt,No Step Back
BYA,basic_light_tank,1936-01-01,BYA - Buryatia.txt,No Step Back
BYA,gwtank_chassis,1936-01-01,BYA - Buryatia.txt,No Step Back
BYA,basic_light_tank_chassis,1936-01-01,BYA - Buryatia.txt,No Step Back
BYA,early_submarine,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,basic_submarine,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_destroyer,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_light_cruiser,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_heavy_cruiser,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_battleship,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_battlecruiser,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,transport,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_ship_hull_submarine,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,basic_ship_hull_submarine,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_ship_hull_light,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_ship_hull_cruiser,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,early_ship_hull_heavy,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,mtg_transport,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,basic_battery,1936-01-01,BYA - Buryatia.txt,Man the Guns
BYA,basic_torpedo,1936-01-01,BYA - Buryatia.txt,Man the Guns
CAM,infantry_weapons,1936-01-01,CAM - Cambodia.txt,
CAM,infantry_weapons1,1936-01-01,CAM - Cambodia.txt,
CAM,tech_support,1936-01-01,CAM - Cambodia.txt,
CAM,tech_recon,1936-01-01,CAM - Cambodia.txt,
CAM,tech_mountaineers,1936-01-01,CAM - Cambodia.txt,
CAM,motorised_infantry,1936-01-01,CAM - Cambodia.txt,
CAM,gw_artillery,1936-01-01,CAM - Cambodia.txt,
CAM,interwar_antiair,1936-01-01,CAM - Cambodia.txt,
CAM,early_fighter,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,naval_bomber1,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,cv_early_fighter,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,cv_naval_bomber1,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,early_bomber,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,tactical_bomber1,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,CAS1,1936-01-01,CAM - Cambodia.txt,By Blood Alone
CAM,gwtank,1936-01-01,CAM - Cambodia.txt,No Step Back
CAM,basic_light_tank,1936-01-01,CAM - Cambodia.txt,No Step Back
CAM,improved_light_tank,1936-01-01,CAM - Cambodia.txt,No Step Back
CAM,gwtank_chassis,1936-01-01,CAM - Cambodia.txt,No Step Back
CAM,basic_light_tank_chassis,1936-01-01,CAM - Cambodia.txt,No Step Back
CAM,improved_light_tank_chassis,1936-01-01,CAM - Cambodia.txt,No Step Back
CAM,early_submarine,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_submarine,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_destroyer,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_light_cruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_light_cruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_heavy_cruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_heavy_cruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_battleship,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_battlecruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_carrier,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,transport,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_ship_hull_submarine,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_ship_hull_submarine,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_ship_hull_light,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_ship_hull_cruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_ship_hull_cruiser,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_ship_hull_heavy,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,early_ship_hull_carrier,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,mtg_transport,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_battery,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAM,basic_torpedo,1936-01-01,CAM - Cambodia.txt,Man the Guns
CAN,aa_lmg,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,engines_1,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,aircraft_construction,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,iw_small_airframe,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,bba_early_transport_plane,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,infantry_weapons,1936-01-01,CAN - Canada.txt,
CAN,infantry_weapons1,1936-01-01,CAN - Canada.txt,
CAN,tech_support,1936-01-01,CAN - Canada.txt,
CAN,tech_engineers,1936-01-01,CAN - Canada.txt,
CAN,tech_recon,1936-01-01,CAN - Canada.txt,
CAN,tech_trucks,1936-01-01,CAN - Canada.txt,
CAN,gw_artillery,1936-01-01,CAN - Canada.txt,
CAN,basic_train,1936-01-01,CAN - Canada.txt,
CAN,early_fighter,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,naval_bomber1,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,early_bomber,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,early_transport_plane,1936-01-01,CAN - Canada.txt,By Blood Alone
CAN,gwtank,1936-01-01,CAN - Canada.txt,No Step Back
CAN,basic_light_tank,1936-01-01,CAN - Canada.txt,No Step Back
CAN,gwtank_chassis,1936-01-01,CAN - Canada.txt,No Step Back
CAN,basic_light_tank_chassis,1936-01-01,CAN - Canada.txt,No Step Back
CAN,early_destroyer,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,early_light_cruiser,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,transport,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,basic_naval_mines,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,early_ship_hull_light,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,basic_ship_hull_light,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,early_ship_hull_cruiser,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,basic_battery,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,basic_light_battery,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,basic_torpedo,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,basic_depth_charges,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,mtg_transport,1936-01-01,CAN - Canada.txt,Man the Guns
CAN,iw_small_airframe,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,iw_medium_airframe,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,aa_lmg,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,early_bombs,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,engines_1,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,bba_early_transport_plane,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,fighter1,1939-01-01,CAN - Canada.txt,By Blood Alone
CAN,interwar_artillery,1939-01-01,CAN - Canada.txt,
CAN,interwar_antitank,1939-01-01,CAN - Canada.txt,
CAN,infantry_weapons2,1939-01-01,CAN - Canada.txt,
CAN,support_weapons,1939-01-01,CAN - Canada.txt,
CAN,support_weapons2,1939-01-01,CAN - Canada.txt,
CAN,electronic_mechanical_engineering,1939-01-01,CAN - Canada.txt,
CAN,radio,1939-01-01,CAN - Canada.txt,
CAN,mechanical_computing,1939-01-01,CAN - Canada.txt,
CAN,computing_machine,1939-01-01,CAN - Canada.txt,
CAN,basic_machine_tools,1939-01-01,CAN - Canada.txt,
CAN,improved_machine_tools,1939-01-01,CAN - Canada.txt,
CAN,advanced_machine_tools,1939-01-01,CAN - Canada.txt,
CAN,synth_oil_experiments,1939-01-01,CAN - Canada.txt,
CAN,fuel_silos,1939-01-01,CAN - Canada.txt,
CAN,oil_processing,1939-01-01,CAN - Canada.txt,
CAN,improved_oil_processing,1939-01-01,CAN - Canada.txt,
CAN,construction1,1939-01-01,CAN - Canada.txt,
CAN,construction2,1939-01-01,CAN - Canada.txt,
CAN,construction3,1939-01-01,CAN - Canada.txt,
CAN,dispersed_industry,1939-01-01,CAN - Canada.txt,
CAN,dispersed_industry2,1939-01-01,CAN - Canada.txt,
CAN,dispersed_industry3,1939-01-01,CAN - Canada.txt,
CAN,basic_light_battery,1939-01-01,CAN - Canada.txt,Man the Guns
CAN,sonar,1939-01-01,CAN - Canada.txt,Man the Guns
CAN,improved_sonar,1939-01-01,CAN - Canada.txt,Man the Guns
CAN,improved_depth_charges,1939-01-01,CAN - Canada.txt,Man the Guns
CAR,infantry_weapons,1936-01-01,CAR - Central African Republic.txt,
CAR,tech_support,1939-01-01,CAR - Central African Republic.txt,
CAR,tech_recon,1939-01-01,CAR - Central African Republic.txt,
CAR,support_weapons,1939-01-01,CAR - Central African Republic.txt,
CAR,gw_artillery,1939-01-01,CAR - Central African Republic.txt,
CAR,electronic_mechanical_engineering,1939-01-01,CAR - Central African Republic.txt,
CAR,radio,1939-01-01,CAR - Central African Republic.txt,
CAR,mechanical_computing,1939-01-01,CAR - Central African Republic.txt,
CAR,computing_machine,1939-01-01,CAR - Central African Republic.txt,
CAR,basic_machine_tools,1939-01-01,CAR - Central African Republic.txt,
CAR,improved_machine_tools,1939-01-01,CAR - Central African Republic.txt,
CAR,advanced_machine_tools,1939-01-01,CAR - Central African Republic.txt,
CAR,fuel_silos,1939-01-01,CAR - Central African Republic.txt,
CAR,construction1,1939-01-01,CAR - Central African Republic.txt,
CAR,construction2,1939-01-01,CAR - Central African Republic.txt,
CAR,dispersed_industry,1939-01-01,CAR - Central African Republic.txt,
CAR,dispersed_industry2,1939-01-01,CAR - Central African Republic.txt,
CAT,infantry_weapons,1936-01-01,CAT - Catalonia.txt,
CAT,infantry_weapons1,1936-01-01,CAT - Catalonia.txt,
CAT,tech_recon,1936-01-01,CAT - Catalonia.txt,
CAT,tech_support,1936-01-01,CAT - Catalonia.txt,
CAT,tech_engineers,1936-01-01,CAT - Catalonia.txt,
CAT,tech_mountaineers,1936-01-01,CAT - Catalonia.txt,
CAT,tech_trucks,1936-01-01,CAT - Catalonia.txt,
CAT,gw_artillery,1936-01-01,CAT - Catalonia.txt,
CAT,interwar_antiair,1936-01-01,CAT - Catalonia.txt,
CAT,early_fighter,1936-01-01,CAT - Catalonia.txt,By Blood Alone
CAT,early_bomber,1936-01-01,CAT - Catalonia.txt,By Blood Alone
CAT,naval_bomber1,1936-01-01,CAT - Catalonia.txt,By Blood Alone
CAT,electronic_mechanical_engineering,1939-01-01,CAT - Catalonia.txt,
CAT,radio,1939-01-01,CAT - Catalonia.txt,
CAT,mechanical_computing,1939-01-01,CAT - Catalonia.txt,
CAT,basic_machine_tools,1939-01-01,CAT - Catalonia.txt,
CAT,improved_machine_tools,1939-01-01,CAT - Catalonia.txt,
CAT,advanced_machine_tools,1939-01-01,CAT - Catalonia.txt,
CAT,construction1,1939-01-01,CAT - Catalonia.txt,
CAT,construction2,1939-01-01,CAT - Catalonia.txt,
CAT,dispersed_industry,1939-01-01,CAT - Catalonia.txt,
CAT,dispersed_industry2,1939-01-01,CAT - Catalonia.txt,
CAY,infantry_weapons,1936-01-01,CAY - Cayenne.txt,
CAY,electronic_mechanical_engineering,1939-01-01,CAY - Cayenne.txt,
CAY,radio,1939-01-01,CAY - Cayenne.txt,
CAY,mechanical_computing,1939-01-01,CAY - Cayenne.txt,
CAY,basic_machine_tools,1939-01-01,CAY - Cayenne.txt,
CAY,improved_machine_tools,1939-01-01,CAY - Cayenne.txt,
CAY,advanced_machine_tools,1939-01-01,CAY - Cayenne.txt,
CAY,fuel_silos,1939-01-01,CAY - Cayenne.txt,
CAY,construction1,1939-01-01,CAY - Cayenne.txt,
CAY,construction2,1939-01-01,CAY - Cayenne.txt,
CAY,dispersed_industry,1939-01-01,CAY - Cayenne.txt,
CAY,dispersed_industry2,1939-01-01,CAY - Cayenne.txt,
CBV,infantry_weapons,1936-01-01,CBV - Cabo Verde.txt,
CBV,infantry_weapons1,1936-01-01,CBV - Cabo Verde.txt,
CBV,tech_trucks,1936-01-01,CBV - Cabo Verde.txt,
CBV,gw_artillery,1936-01-01,CBV - Cabo Verde.txt,
CBV,interwar_antiair,1936-01-01,CBV - Cabo Verde.txt,
CBV,tech_support,1936-01-01,CBV - Cabo Verde.txt,
CBV,tech_engineers,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_train,1936-01-01,CBV - Cabo Verde.txt,
CBV,early_submarine,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_submarine,1936-01-01,CBV - Cabo Verde.txt,
CBV,early_destroyer,1936-01-01,CBV - Cabo Verde.txt,
CBV,transport,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_naval_mines,1936-01-01,CBV - Cabo Verde.txt,
CBV,submarine_mine_laying,1936-01-01,CBV - Cabo Verde.txt,
CBV,early_ship_hull_light,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_ship_hull_light,1936-01-01,CBV - Cabo Verde.txt,
CBV,early_ship_hull_submarine,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_ship_hull_submarine,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_battery,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_torpedo,1936-01-01,CBV - Cabo Verde.txt,
CBV,basic_depth_charges,1936-01-01,CBV - Cabo Verde.txt,
CBV,mtg_transport,1936-01-01,CBV - Cabo Verde.txt,
CHA,infantry_weapons,1936-01-01,CHA - Chad.txt,
CHA,tech_support,1939-01-01,CHA - Chad.txt,
CHA,tech_recon,1939-01-01,CHA - Chad.txt,
