template_name,location_province_id,start_experience_factor,source_file
,,,DEN_1939.txt
,,,DEN_1939.txt
Binær Division,11251,0.2,DEN_1939.txt
Kavaleri Brigade,6364,0.2,DEN_1939.txt
División de Infanteria,7660,,DOM_1936.txt
División de Infanteria,7660,,DOM_1939.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,DON_cossack_host.txt
,,,ECU_1936.txt
,,,ECU_1939.txt
,,,ELS_1936.txt
,,,ELS_1936.txt
,,,ELS_1936.txt
,,,ELS_1939.txt
,,,ELS_1939.txt
,,,ELS_1939.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
Cavalry Brigade,11297,0.2,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
Cavalry Brigade,407,0.2,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
Tank Brigade,9239,0.3,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
,,,ENG_1936.txt
Colonial Garrison,12806,0.2,ENG_1936.txt
Colonial Garrison,4206,0.1,ENG_1936.txt
Colonial Garrison,12821,0.1,ENG_1936.txt
Colonial Garrison,7011,0.1,ENG_1936.txt
Colonial Garrison,1155,0.1,ENG_1936.txt
Cavalry Brigade,4076,0.1,ENG_1936.txt
Colonial Garrison,4135,0.2,ENG_1936.txt
Colonial Garrison,12003,0.2,ENG_1936.txt
Colonial Garrison,1939,0.2,ENG_1936.txt
Colonial Garrison,12911,0.2,ENG_1936.txt
Colonial Garrison,1939,,ENG_1936.txt
Colonial Garrison,2050,,ENG_1936.txt
Colonial Garrison,10862,,ENG_1936.txt
Colonial Garrison,10062,0.2,ENG_1936.txt
Colonial Garrison,12299,0.2,ENG_1936.txt
Colonial Garrison,12215,0.2,ENG_1936.txt
Colonial Garrison,7260,0.1,ENG_1936.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
Cavalry Brigade,11297,0.2,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
Cavalry Brigade,407,0.2,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
Tank Brigade,9239,0.3,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
,,,ENG_1936_LaR.txt
Colonial Garrison,12806,0.2,ENG_1936_LaR.txt
Colonial Garrison,4206,0.1,ENG_1936_LaR.txt
Colonial Garrison,12821,0.1,ENG_1936_LaR.txt
Colonial Garrison,7011,0.1,ENG_1936_LaR.txt
Colonial Garrison,1155,0.1,ENG_1936_LaR.txt
Cavalry Brigade,4076,0.1,ENG_1936_LaR.txt
Colonial Garrison,4135,0.2,ENG_1936_LaR.txt
Colonial Garrison,12003,0.2,ENG_1936_LaR.txt
Colonial Garrison,1939,0.2,ENG_1936_LaR.txt
Colonial Garrison,12911,0.2,ENG_1936_LaR.txt
Colonial Garrison,1939,,ENG_1936_LaR.txt
Colonial Garrison,2050,,ENG_1936_LaR.txt
Colonial Garrison,10862,,ENG_1936_LaR.txt
Colonial Garrison,10062,0.2,ENG_1936_LaR.txt
Colonial Garrison,12299,0.2,ENG_1936_LaR.txt
Colonial Garrison,12215,0.2,ENG_1936_LaR.txt
Colonial Garrison,7260,0.1,ENG_1936_LaR.txt
Armoured Car Company,12046,0.1,ENG_1936_LaR.txt
Armoured Car Company,7151,0.1,ENG_1936_LaR.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
Cavalry Brigade,11297,0.2,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
Cavalry Brigade,407,0.2,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
Tank Brigade,9239,0.3,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
,,,ENG_1936_nsb.txt
Colonial Garrison,12806,0.2,ENG_1936_nsb.txt
Colonial Garrison,4206,0.1,ENG_1936_nsb.txt
Colonial Garrison,12821,0.1,ENG_1936_nsb.txt
Colonial Garrison,7011,0.1,ENG_1936_nsb.txt
Colonial Garrison,1155,0.1,ENG_1936_nsb.txt
Cavalry Brigade,4076,0.1,ENG_1936_nsb.txt
Colonial Garrison,4135,0.2,ENG_1936_nsb.txt
Colonial Garrison,12003,0.2,ENG_1936_nsb.txt
Colonial Garrison,1939,0.2,ENG_1936_nsb.txt
Colonial Garrison,12911,0.2,ENG_1936_nsb.txt
Colonial Garrison,1939,,ENG_1936_nsb.txt
Colonial Garrison,2050,,ENG_1936_nsb.txt
Colonial Garrison,10862,,ENG_1936_nsb.txt
Colonial Garrison,10062,0.2,ENG_1936_nsb.txt
Colonial Garrison,12299,0.2,ENG_1936_nsb.txt
Colonial Garrison,12215,0.2,ENG_1936_nsb.txt
Colonial Garrison,7260,0.1,ENG_1936_nsb.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
Cavalry Brigade,11297,0.2,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
Cavalry Brigade,407,0.2,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
Tank Brigade,9239,0.3,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
,,,ENG_1936_nsb_LaR.txt
Colonial Garrison,12806,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,4206,0.1,ENG_1936_nsb_LaR.txt
Colonial Garrison,12821,0.1,ENG_1936_nsb_LaR.txt
Colonial Garrison,7011,0.1,ENG_1936_nsb_LaR.txt
Colonial Garrison,1155,0.1,ENG_1936_nsb_LaR.txt
Cavalry Brigade,4076,0.1,ENG_1936_nsb_LaR.txt
Colonial Garrison,4135,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,12003,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,1939,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,12911,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,1939,,ENG_1936_nsb_LaR.txt
Colonial Garrison,2050,,ENG_1936_nsb_LaR.txt
Colonial Garrison,10862,,ENG_1936_nsb_LaR.txt
Colonial Garrison,10062,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,12299,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,12215,0.2,ENG_1936_nsb_LaR.txt
Colonial Garrison,7260,0.1,ENG_1936_nsb_LaR.txt
Armoured Car Company,12046,0.1,ENG_1936_nsb_LaR.txt
Armoured Car Company,7151,0.1,ENG_1936_nsb_LaR.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Tank Brigade,9397,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Cavalry Brigade,11297,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Tank Brigade,11374,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Tank Brigade,6384,0.2,ENG_1939.txt
Cavalry Brigade,407,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Tank Brigade,6318,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Tank Brigade,9239,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Tank Brigade,9458,0.3,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Motorised Division,6103,0.1,ENG_1939.txt
Motorised Division,6103,0.1,ENG_1939.txt
Colonial Garrison,3379,0.1,ENG_1939.txt
Colonial Garrison,4135,0.2,ENG_1939.txt
Colonial Garrison,12003,0.2,ENG_1939.txt
,,,ENG_1939.txt
,,,ENG_1939.txt
Colonial Garrison,7011,0.1,ENG_1939.txt
Colonial Garrison,1155,0.1,ENG_1939.txt
,,,ENG_1939.txt
Colonial Garrison,4206,0.1,ENG_1939.txt
Colonial Garrison,12821,0.1,ENG_1939.txt
Colonial Garrison,12806,0.2,ENG_1939.txt
Colonial Garrison,1939,,ENG_1939.txt
Colonial Garrison,10929,,ENG_1939.txt
Colonial Garrison,2050,,ENG_1939.txt
Colonial Garrison,10862,,ENG_1939.txt
Colonial Garrison,7260,0.2,ENG_1939.txt
Colonial Garrison,12299,0.2,ENG_1939.txt
Colonial Garrison,12215,0.2,ENG_1939.txt
Colonial Garrison,10062,0.2,ENG_1939.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Tank Brigade,9397,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Cavalry Brigade,11297,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Tank Brigade,11374,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Tank Brigade,6384,0.2,ENG_1939_nsb.txt
Cavalry Brigade,407,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Tank Brigade,6318,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Tank Brigade,9239,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Tank Brigade,9458,0.3,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Motorised Division,6103,0.1,ENG_1939_nsb.txt
Motorised Division,6103,0.1,ENG_1939_nsb.txt
Colonial Garrison,3379,0.1,ENG_1939_nsb.txt
Colonial Garrison,4135,0.2,ENG_1939_nsb.txt
Colonial Garrison,12003,0.2,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Colonial Garrison,7011,0.1,ENG_1939_nsb.txt
Colonial Garrison,1155,0.1,ENG_1939_nsb.txt
,,,ENG_1939_nsb.txt
Colonial Garrison,4206,0.1,ENG_1939_nsb.txt
Colonial Garrison,12821,0.1,ENG_1939_nsb.txt
Colonial Garrison,12806,0.2,ENG_1939_nsb.txt
Colonial Garrison,1939,,ENG_1939_nsb.txt
Colonial Garrison,10929,,ENG_1939_nsb.txt
Colonial Garrison,2050,,ENG_1939_nsb.txt
Colonial Garrison,10862,,ENG_1939_nsb.txt
Colonial Garrison,7260,0.2,ENG_1939_nsb.txt
Colonial Garrison,12299,0.2,ENG_1939_nsb.txt
Colonial Garrison,12215,0.2,ENG_1939_nsb.txt
Colonial Garrison,10062,0.2,ENG_1939_nsb.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1936.txt
,,,EST_1939.txt
,,,EST_1939.txt
,,,EST_1939.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,ETH_1936_bba.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1936.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FIN_1939.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade de Chars de Combat,11502,0.2,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade de Chars de Combat,11516,0.2,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade de Chars de Combat,11465,0.2,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade de Chars de Combat,11506,0.2,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade Coloniale,5291,0.1,FRA_1936.txt
Brigade Coloniale,11502,0.1,FRA_1936.txt
Brigade Coloniale,3629,0.1,FRA_1936.txt
Brigade Coloniale,9503,0.1,FRA_1936.txt
Brigade Coloniale,678,0.1,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade de Chars de Combat,6613,0.2,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade Coloniale,9909,0.1,FRA_1936.txt
Brigade Coloniale,1145,0.1,FRA_1936.txt
Brigade Coloniale,1145,0.1,FRA_1936.txt
Brigade Coloniale,1145,0.1,FRA_1936.txt
Brigade Coloniale,1145,0.1,FRA_1936.txt
Brigade Coloniale,7132,0.1,FRA_1936.txt
Brigade Coloniale,7132,0.1,FRA_1936.txt
Division de Cavalerie,7132,0.1,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Division de Cavalerie,7100,0.1,FRA_1936.txt
Brigade Coloniale,792,0.1,FRA_1936.txt
Brigade Coloniale,5222,,FRA_1936.txt
Brigade Coloniale,4948,,FRA_1936.txt
Brigade Coloniale,5139,,FRA_1936.txt
,,,FRA_1936.txt
,,,FRA_1936.txt
Brigade Coloniale,7376,0.1,FRA_1936.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade de Chars de Combat,11502,0.2,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade de Chars de Combat,11516,0.2,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade de Chars de Combat,11465,0.2,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade de Chars de Combat,11506,0.2,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade Coloniale,5291,0.1,FRA_1936_nsb.txt
Brigade Coloniale,11502,0.1,FRA_1936_nsb.txt
Brigade Coloniale,3629,0.1,FRA_1936_nsb.txt
Brigade Coloniale,9503,0.1,FRA_1936_nsb.txt
Brigade Coloniale,678,0.1,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade de Chars de Combat,6613,0.2,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade Coloniale,9909,0.1,FRA_1936_nsb.txt
Brigade Coloniale,1145,0.1,FRA_1936_nsb.txt
Brigade Coloniale,1145,0.1,FRA_1936_nsb.txt
Brigade Coloniale,1145,0.1,FRA_1936_nsb.txt
Brigade Coloniale,1145,0.1,FRA_1936_nsb.txt
Brigade Coloniale,7132,0.1,FRA_1936_nsb.txt
Brigade Coloniale,7132,0.1,FRA_1936_nsb.txt
Division de Cavalerie,7132,0.1,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Division de Cavalerie,7100,0.1,FRA_1936_nsb.txt
Brigade Coloniale,792,0.1,FRA_1936_nsb.txt
Brigade Coloniale,5222,,FRA_1936_nsb.txt
Brigade Coloniale,4948,,FRA_1936_nsb.txt
Brigade Coloniale,5139,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
,,,FRA_1936_nsb.txt
Brigade Coloniale,7376,0.1,FRA_1936_nsb.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,698,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,11606,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,3560,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,5291,0.2,FRA_1939.txt
Brigade de Chars de Combat,9559,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade Cuirassée,11516,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,3629,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,698,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,6529,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade Cuirassée,9523,0.2,FRA_1939.txt
Brigade Cuirassée,9523,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,454,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade de Chars de Combat,6975,0.2,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade Coloniale,7132,0.1,FRA_1939.txt
Brigade Coloniale,1145,0.1,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Division de Cavalerie,1145,0.1,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Division de Cavalerie,11969,0.1,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade Coloniale,11957,0.1,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade Coloniale,5222,,FRA_1939.txt
Brigade Coloniale,4948,,FRA_1939.txt
Brigade Coloniale,5139,,FRA_1939.txt
,,,FRA_1939.txt
,,,FRA_1939.txt
Brigade Coloniale,7376,0.1,FRA_1939.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,698,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,11606,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade Cuirassée,3560,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,5291,0.2,FRA_1939_nsb.txt
Brigade de Chars de Combat,9559,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade Cuirassée,11516,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,3629,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,698,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,6529,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade Cuirassée,9523,0.2,FRA_1939_nsb.txt
Brigade Cuirassée,9523,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,454,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
Brigade de Chars de Combat,6975,0.2,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
,,,FRA_1939_nsb.txt
